year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,Arkansas,AR,Phillips,Ralph Nader,green,75.0,9313
2000,Arkansas,AR,Pike,Al Gore,democrat,1604.0,3971
2000,Arkansas,AR,Pike,George W. Bush,republican,2275.0,3971
2000,Arkansas,AR,Pike,Ralph Nader,green,45.0,3971
2000,Arkansas,AR,Poinsett,Al Gore,democrat,4102.0,7235
2000,Arkansas,AR,Poinsett,George W. Bush,republican,2988.0,7235
2000,Arkansas,AR,Poinsett,Ralph Nader,green,87.0,7235
2000,Arkansas,AR,Polk,Al Gore,democrat,2315.0,7193
2000,Arkansas,AR,Polk,George W. Bush,republican,4600.0,7193
2000,Arkansas,AR,Polk,Ralph Nader,green,130.0,7193
2000,Arkansas,AR,Pope,Al Gore,democrat,6669.0,18422
2000,Arkansas,AR,Pope,George W. Bush,republican,11244.0,18422
2000,Arkansas,AR,Pope,Ralph Nader,green,259.0,18422
2000,Arkansas,AR,Prairie,Al Gore,democrat,1563.0,3507
2000,Arkansas,AR,Prairie,George W. Bush,republican,1862.0,3507
2000,Arkansas,AR,Prairie,Ralph Nader,green,29.0,3507
2000,Arkansas,AR,Pulaski,Al Gore,democrat,68320.0,127151
2000,Arkansas,AR,Pulaski,George W. Bush,republican,55866.0,127151
2000,Arkansas,AR,Pulaski,Ralph Nader,green,1756.0,127151
2000,Arkansas,AR,Randolph,Al Gore,democrat,3019.0,5877
2000,Arkansas,AR,Randolph,George W. Bush,republican,2673.0,5877
2000,Arkansas,AR,Randolph,Ralph Nader,green,84.0,5877
2000,Arkansas,AR,St. Francis,Al Gore,democrat,4986.0,8496
2000,Arkansas,AR,St. Francis,George W. Bush,republican,3414.0,8496
2000,Arkansas,AR,St. Francis,Ralph Nader,green,42.0,8496
2000,Arkansas,AR,Saline,Al Gore,democrat,12700.0,32391
2000,Arkansas,AR,Saline,George W. Bush,republican,18617.0,32391
2000,Arkansas,AR,Saline,Ralph Nader,green,533.0,32391
2000,Arkansas,AR,Scott,Al Gore,democrat,1444.0,3981
2000,Arkansas,AR,Scott,George W. Bush,republican,2399.0,3981
2000,Arkansas,AR,Scott,Ralph Nader,green,48.0,3981
2000,Arkansas,AR,Searcy,Al Gore,democrat,1229.0,4058
2000,Arkansas,AR,Searcy,George W. Bush,republican,2610.0,4058
2000,Arkansas,AR,Searcy,Ralph Nader,green,83.0,4058
2000,Arkansas,AR,Sebastian,Al Gore,democrat,15555.0,40159
2000,Arkansas,AR,Sebastian,George W. Bush,republican,23483.0,40159
2000,Arkansas,AR,Sebastian,Ralph Nader,green,503.0,40159
2000,Arkansas,AR,Sevier,Al Gore,democrat,2095.0,4293
2000,Arkansas,AR,Sevier,George W. Bush,republican,2111.0,4293
2000,Arkansas,AR,Sevier,Ralph Nader,green,55.0,4293
2000,Arkansas,AR,Sharp,Al Gore,democrat,3236.0,7126
2000,Arkansas,AR,Sharp,George W. Bush,republican,3698.0,7126
2000,Arkansas,AR,Sharp,Ralph Nader,green,115.0,7126
2000,Arkansas,AR,Stone,Al Gore,democrat,2043.0,4860
2000,Arkansas,AR,Stone,George W. Bush,republican,2623.0,4860
2000,Arkansas,AR,Stone,Ralph Nader,green,98.0,4860
2000,Arkansas,AR,Union,Al Gore,democrat,6261.0,15609
2000,Arkansas,AR,Union,George W. Bush,republican,8647.0,15609
2000,Arkansas,AR,Union,Ralph Nader,green,130.0,15609
2000,Arkansas,AR,Van Buren,Al Gore,democrat,3202.0,6984
2000,Arkansas,AR,Van Buren,George W. Bush,republican,3485.0,6984
2000,Arkansas,AR,Van Buren,Ralph Nader,green,153.0,6984
2000,Arkansas,AR,Washington,Al Gore,democrat,21425.0,51459
2000,Arkansas,AR,Washington,George W. Bush,republican,28231.0,51459
2000,Arkansas,AR,Washington,Ralph Nader,green,1208.0,51459
2000,Arkansas,AR,White,Al Gore,democrat,8342.0,22150
2000,Arkansas,AR,White,George W. Bush,republican,13170.0,22150
2000,Arkansas,AR,White,Ralph Nader,green,243.0,22150
2000,Arkansas,AR,Woodruff,Al Gore,democrat,1699.0,2651
2000,Arkansas,AR,Woodruff,George W. Bush,republican,898.0,2651
2000,Arkansas,AR,Woodruff,Ralph Nader,green,19.0,2651
2000,Arkansas,AR,Yell,Al Gore,democrat,3062.0,6479
2000,Arkansas,AR,Yell,George W. Bush,republican,3223.0,6479
2000,Arkansas,AR,Yell,Ralph Nader,green,78.0,6479
2000,California,CA,Alameda,Al Gore,democrat,342889.0,494336
2000,California,CA,Alameda,George W. Bush,republican,119279.0,494336
2000,California,CA,Alameda,Ralph Nader,green,27499.0,494336
2000,California,CA,Alpine,Al Gore,democrat,265.0,586
2000,California,CA,Alpine,George W. Bush,republican,281.0,586
2000,California,CA,Alpine,Ralph Nader,green,25.0,586
2000,California,CA,Amador,Al Gore,democrat,5906.0,15464
2000,California,CA,Amador,George W. Bush,republican,8766.0,15464
2000,California,CA,Amador,Ralph Nader,green,584.0,15464
2000,California,CA,Butte,Al Gore,democrat,31338.0,83721
2000,California,CA,Butte,George W. Bush,republican,45584.0,83721
2000,California,CA,Butte,Ralph Nader,green,5727.0,83721
2000,California,CA,Calaveras,Al Gore,democrat,7093.0,18876
2000,California,CA,Calaveras,George W. Bush,republican,10599.0,18876
2000,California,CA,Calaveras,Ralph Nader,green,863.0,18876
2000,California,CA,Colusa,Al Gore,democrat,1745.0,5590
2000,California,CA,Colusa,George W. Bush,republican,3629.0,5590
2000,California,CA,Colusa,Ralph Nader,green,151.0,5590
2000,California,CA,Contra Costa,Al Gore,democrat,224338.0,381478
2000,California,CA,Contra Costa,George W. Bush,republican,141373.0,381478
2000,California,CA,Contra Costa,Ralph Nader,green,13067.0,381478
2000,California,CA,Del Norte,Al Gore,democrat,3117.0,8294
2000,California,CA,Del Norte,George W. Bush,republican,4526.0,8294
2000,California,CA,Del Norte,Ralph Nader,green,485.0,8294
2000,California,CA,El Dorado,Al Gore,democrat,26220.0,72136
2000,California,CA,El Dorado,George W. Bush,republican,42045.0,72136
2000,California,CA,El Dorado,Ralph Nader,green,3013.0,72136
2000,California,CA,Fresno,Al Gore,democrat,95059.0,220835
2000,California,CA,Fresno,George W. Bush,republican,117342.0,220835
2000,California,CA,Fresno,Ralph Nader,green,6541.0,220835
2000,California,CA,Glenn,Al Gore,democrat,2498.0,8711
2000,California,CA,Glenn,George W. Bush,republican,5795.0,8711
2000,California,CA,Glenn,Ralph Nader,green,268.0,8711
2000,California,CA,Humboldt,Al Gore,democrat,24851.0,55972
2000,California,CA,Humboldt,George W. Bush,republican,23219.0,55972
2000,California,CA,Humboldt,Ralph Nader,green,7100.0,55972
2000,California,CA,Imperial,Al Gore,democrat,15489.0,28937
2000,California,CA,Imperial,George W. Bush,republican,12524.0,28937
2000,California,CA,Imperial,Ralph Nader,green,608.0,28937
2000,California,CA,Inyo,Al Gore,democrat,2652.0,7815
2000,California,CA,Inyo,George W. Bush,republican,4713.0,7815
2000,California,CA,Inyo,Ralph Nader,green,344.0,7815
2000,California,CA,Kern,Al Gore,democrat,66003.0,182308
2000,California,CA,Kern,George W. Bush,republican,110663.0,182308
2000,California,CA,Kern,Ralph Nader,green,3474.0,182308
2000,California,CA,Kings,Al Gore,democrat,11041.0,28335
2000,California,CA,Kings,George W. Bush,republican,16377.0,28335
2000,California,CA,Kings,Ralph Nader,green,567.0,28335
2000,California,CA,Lake,Al Gore,democrat,10717.0,20919
2000,California,CA,Lake,George W. Bush,republican,8699.0,20919
2000,California,CA,Lake,Ralph Nader,green,1265.0,20919
2000,California,CA,Lassen,Al Gore,democrat,2982.0,10586
2000,California,CA,Lassen,George W. Bush,republican,7080.0,10586
2000,California,CA,Lassen,Ralph Nader,green,339.0,10586
2000,California,CA,Los Angeles,Al Gore,democrat,1710505.0,2695154
2000,California,CA,Los Angeles,George W. Bush,republican,871930.0,2695154
2000,California,CA,Los Angeles,Ralph Nader,green,83731.0,2695154
2000,California,CA,Madera,Al Gore,democrat,11650.0,33395
2000,California,CA,Madera,George W. Bush,republican,20283.0,33395
2000,California,CA,Madera,Ralph Nader,green,1080.0,33395
2000,California,CA,Marin,Al Gore,democrat,79135.0,123155
2000,California,CA,Marin,George W. Bush,republican,34872.0,123155
2000,California,CA,Marin,Ralph Nader,green,8289.0,123155
2000,California,CA,Mariposa,Al Gore,democrat,2816.0,8074
2000,California,CA,Mariposa,George W. Bush,republican,4727.0,8074
2000,California,CA,Mariposa,Ralph Nader,green,379.0,8074
2000,California,CA,Mendocino,Al Gore,democrat,16634.0,34410
2000,California,CA,Mendocino,George W. Bush,republican,12272.0,34410
2000,California,CA,Mendocino,Ralph Nader,green,5051.0,34410
2000,California,CA,Merced,Al Gore,democrat,22726.0,50418
2000,California,CA,Merced,George W. Bush,republican,26102.0,50418
2000,California,CA,Merced,Ralph Nader,green,1166.0,50418
2000,California,CA,Modoc,Al Gore,democrat,945.0,4107
2000,California,CA,Modoc,George W. Bush,republican,2969.0,4107
2000,California,CA,Modoc,Ralph Nader,green,122.0,4107
2000,California,CA,Mono,Al Gore,democrat,1788.0,4371
2000,California,CA,Mono,George W. Bush,republican,2296.0,4371
2000,California,CA,Mono,Ralph Nader,green,230.0,4371
2000,California,CA,Monterey,Al Gore,democrat,67618.0,117534
2000,California,CA,Monterey,George W. Bush,republican,43761.0,117534
2000,California,CA,Monterey,Ralph Nader,green,5059.0,117534
2000,California,CA,Napa,Al Gore,democrat,28097.0,51724
2000,California,CA,Napa,George W. Bush,republican,20633.0,51724
2000,California,CA,Napa,Ralph Nader,green,2471.0,51724
2000,California,CA,Nevada,Al Gore,democrat,17670.0,47479
2000,California,CA,Nevada,George W. Bush,republican,25998.0,47479
2000,California,CA,Nevada,Ralph Nader,green,3287.0,47479
2000,California,CA,Orange,Al Gore,democrat,391819.0,970905
2000,California,CA,Orange,George W. Bush,republican,541299.0,970905
2000,California,CA,Orange,Ralph Nader,green,26833.0,970905
2000,California,CA,Placer,Al Gore,democrat,42449.0,117799
2000,California,CA,Placer,George W. Bush,republican,69835.0,117799
2000,California,CA,Placer,Ralph Nader,green,4449.0,117799
2000,California,CA,Plumas,Al Gore,democrat,3458.0,10401
2000,California,CA,Plumas,George W. Bush,republican,6343.0,10401
2000,California,CA,Plumas,Ralph Nader,green,456.0,10401
2000,California,CA,Riverside,Al Gore,democrat,202576.0,451127
2000,California,CA,Riverside,George W. Bush,republican,231955.0,451127
2000,California,CA,Riverside,Ralph Nader,green,11678.0,451127
2000,California,CA,Sacramento,Al Gore,democrat,212792.0,431550
2000,California,CA,Sacramento,George W. Bush,republican,195619.0,431550
2000,California,CA,Sacramento,Ralph Nader,green,17659.0,431550
2000,California,CA,San Benito,Al Gore,democrat,9131.0,16831
2000,California,CA,San Benito,George W. Bush,republican,7015.0,16831
2000,California,CA,San Benito,Ralph Nader,green,535.0,16831
2000,California,CA,San Bernardino,Al Gore,democrat,214749.0,454893
2000,California,CA,San Bernardino,George W. Bush,republican,221757.0,454893
2000,California,CA,San Bernardino,Ralph Nader,green,11775.0,454893
2000,California,CA,San Diego,Al Gore,democrat,437666.0,958634
2000,California,CA,San Diego,George W. Bush,republican,475736.0,958634
2000,California,CA,San Diego,Ralph Nader,green,33979.0,958634
2000,California,CA,San Francisco,Al Gore,democrat,241578.0,319786
2000,California,CA,San Francisco,George W. Bush,republican,51496.0,319786
2000,California,CA,San Francisco,Ralph Nader,green,24828.0,319786
2000,California,CA,San Joaquin,Al Gore,democrat,79776.0,167239
2000,California,CA,San Joaquin,George W. Bush,republican,81773.0,167239
2000,California,CA,San Joaquin,Ralph Nader,green,4195.0,167239
2000,California,CA,San Luis Obispo,Al Gore,democrat,44526.0,108886
2000,California,CA,San Luis Obispo,George W. Bush,republican,56859.0,108886
2000,California,CA,San Luis Obispo,Ralph Nader,green,6523.0,108886
2000,California,CA,San Mateo,Al Gore,democrat,166757.0,259399
2000,California,CA,San Mateo,George W. Bush,republican,80296.0,259399
2000,California,CA,San Mateo,Ralph Nader,green,10433.0,259399
2000,California,CA,Santa Barbara,Al Gore,democrat,73411.0,154974
2000,California,CA,Santa Barbara,George W. Bush,republican,71493.0,154974
2000,California,CA,Santa Barbara,Ralph Nader,green,8664.0,154974
2000,California,CA,Santa Clara,Al Gore,democrat,332490.0,548129
2000,California,CA,Santa Clara,George W. Bush,republican,188750.0,548129
2000,California,CA,Santa Clara,Ralph Nader,green,19072.0,548129
2000,California,CA,Santa Cruz,Al Gore,democrat,66618.0,108350
2000,California,CA,Santa Cruz,George W. Bush,republican,29627.0,108350
2000,California,CA,Santa Cruz,Ralph Nader,green,10844.0,108350
2000,California,CA,Shasta,Al Gore,democrat,20127.0,66544
2000,California,CA,Shasta,George W. Bush,republican,43278.0,66544
2000,California,CA,Shasta,Ralph Nader,green,2131.0,66544
2000,California,CA,Sierra,Al Gore,democrat,540.0,1847
2000,California,CA,Sierra,George W. Bush,republican,1172.0,1847
2000,California,CA,Sierra,Ralph Nader,green,86.0,1847
2000,California,CA,Siskiyou,Al Gore,democrat,6323.0,19819
2000,California,CA,Siskiyou,George W. Bush,republican,12198.0,19819
2000,California,CA,Siskiyou,Ralph Nader,green,872.0,19819
2000,California,CA,Solano,Al Gore,democrat,75116.0,131735
2000,California,CA,Solano,George W. Bush,republican,51604.0,131735
2000,California,CA,Solano,Ralph Nader,green,3869.0,131735
2000,California,CA,Sonoma,Al Gore,democrat,117295.0,197006
2000,California,CA,Sonoma,George W. Bush,republican,63529.0,197006
2000,California,CA,Sonoma,Ralph Nader,green,14324.0,197006
2000,California,CA,Stanislaus,Al Gore,democrat,56448.0,128267
2000,California,CA,Stanislaus,George W. Bush,republican,67188.0,128267
2000,California,CA,Stanislaus,Ralph Nader,green,3398.0,128267
2000,California,CA,Sutter,Al Gore,democrat,8416.0,26564
2000,California,CA,Sutter,George W. Bush,republican,17350.0,26564
2000,California,CA,Sutter,Ralph Nader,green,594.0,26564
2000,California,CA,Tehama,Al Gore,democrat,6507.0,20854
2000,California,CA,Tehama,George W. Bush,republican,13270.0,20854
2000,California,CA,Tehama,Ralph Nader,green,697.0,20854
2000,California,CA,Trinity,Al Gore,democrat,1932.0,5797
2000,California,CA,Trinity,George W. Bush,republican,3340.0,5797
2000,California,CA,Trinity,Ralph Nader,green,396.0,5797
2000,California,CA,Tulare,Al Gore,democrat,33006.0,89818
2000,California,CA,Tulare,George W. Bush,republican,54070.0,89818
2000,California,CA,Tulare,Ralph Nader,green,1834.0,89818
2000,California,CA,Tuolumne,Al Gore,democrat,9359.0,23727
2000,California,CA,Tuolumne,George W. Bush,republican,13172.0,23727
2000,California,CA,Tuolumne,Ralph Nader,green,949.0,23727
2000,California,CA,Ventura,Al Gore,democrat,133258.0,282692
2000,California,CA,Ventura,George W. Bush,republican,136173.0,282692
2000,California,CA,Ventura,Ralph Nader,green,10235.0,282692
2000,California,CA,Yolo,Al Gore,democrat,33747.0,61436
2000,California,CA,Yolo,George W. Bush,republican,23057.0,61436
2000,California,CA,Yolo,Ralph Nader,green,4107.0,61436
2000,California,CA,Yuba,Al Gore,democrat,5546.0,16127
2000,California,CA,Yuba,George W. Bush,republican,9838.0,16127
2000,California,CA,Yuba,Ralph Nader,green,507.0,16127
2000,Colorado,CO,Adams,Al Gore,democrat,54132.0,107852
2000,Colorado,CO,Adams,George W. Bush,republican,47561.0,107852
2000,Colorado,CO,Adams,Ralph Nader,green,4165.0,107852
2000,Colorado,CO,Alamosa,Al Gore,democrat,2455.0,5659
2000,Colorado,CO,Alamosa,George W. Bush,republican,2857.0,5659
2000,Colorado,CO,Alamosa,Ralph Nader,green,265.0,5659
2000,Colorado,CO,Arapahoe,Al Gore,democrat,82614.0,189942
2000,Colorado,CO,Arapahoe,George W. Bush,republican,97768.0,189942
2000,Colorado,CO,Arapahoe,Ralph Nader,green,6952.0,189942
2000,Colorado,CO,Archuleta,Al Gore,democrat,1432.0,4758
2000,Colorado,CO,Archuleta,George W. Bush,republican,2988.0,4758
2000,Colorado,CO,Archuleta,Ralph Nader,green,265.0,4758
2000,Colorado,CO,Baca,Al Gore,democrat,531.0,2278
2000,Colorado,CO,Baca,George W. Bush,republican,1663.0,2278
2000,Colorado,CO,Baca,Ralph Nader,green,47.0,2278
2000,Colorado,CO,Bent,Al Gore,democrat,783.0,1963
2000,Colorado,CO,Bent,George W. Bush,republican,1096.0,1963
2000,Colorado,CO,Bent,Ralph Nader,green,44.0,1963
2000,Colorado,CO,Boulder,Al Gore,democrat,69983.0,139626
2000,Colorado,CO,Boulder,George W. Bush,republican,50873.0,139626
2000,Colorado,CO,Boulder,Ralph Nader,green,16498.0,139626
2000,Colorado,CO,Chaffee,Al Gore,democrat,2768.0,7610
2000,Colorado,CO,Chaffee,George W. Bush,republican,4300.0,7610
2000,Colorado,CO,Chaffee,Ralph Nader,green,459.0,7610
2000,Colorado,CO,Cheyenne,Al Gore,democrat,209.0,1212
2000,Colorado,CO,Cheyenne,George W. Bush,republican,957.0,1212
2000,Colorado,CO,Cheyenne,Ralph Nader,green,22.0,1212
2000,Colorado,CO,Clear Creek,Al Gore,democrat,2188.0,4924
2000,Colorado,CO,Clear Creek,George W. Bush,republican,2247.0,4924
2000,Colorado,CO,Clear Creek,Ralph Nader,green,354.0,4924
2000,Colorado,CO,Conejos,Al Gore,democrat,1749.0,3671
2000,Colorado,CO,Conejos,George W. Bush,republican,1772.0,3671
2000,Colorado,CO,Conejos,Ralph Nader,green,79.0,3671
2000,Colorado,CO,Costilla,Al Gore,democrat,1054.0,1648
2000,Colorado,CO,Costilla,George W. Bush,republican,504.0,1648
2000,Colorado,CO,Costilla,Ralph Nader,green,71.0,1648
2000,Colorado,CO,Crowley,Al Gore,democrat,511.0,1445
2000,Colorado,CO,Crowley,George W. Bush,republican,855.0,1445
2000,Colorado,CO,Crowley,Ralph Nader,green,28.0,1445
2000,Colorado,CO,Custer,Al Gore,democrat,507.0,2111
2000,Colorado,CO,Custer,George W. Bush,republican,1451.0,2111
2000,Colorado,CO,Custer,Ralph Nader,green,100.0,2111
2000,Colorado,CO,Delta,Al Gore,democrat,3264.0,12686
2000,Colorado,CO,Delta,George W. Bush,republican,8372.0,12686
2000,Colorado,CO,Delta,Ralph Nader,green,852.0,12686
2000,Colorado,CO,Denver,Al Gore,democrat,122693.0,198347
2000,Colorado,CO,Denver,George W. Bush,republican,61224.0,198347
2000,Colorado,CO,Denver,Ralph Nader,green,11624.0,198347
2000,Colorado,CO,Dolores,Al Gore,democrat,293.0,1134
2000,Colorado,CO,Dolores,George W. Bush,republican,741.0,1134
2000,Colorado,CO,Dolores,Ralph Nader,green,73.0,1134
2000,Colorado,CO,Douglas,Al Gore,democrat,27076.0,86225
2000,Colorado,CO,Douglas,George W. Bush,republican,56007.0,86225
2000,Colorado,CO,Douglas,Ralph Nader,green,2230.0,86225
2000,Colorado,CO,Eagle,Al Gore,democrat,6772.0,15188
2000,Colorado,CO,Eagle,George W. Bush,republican,7165.0,15188
2000,Colorado,CO,Eagle,Ralph Nader,green,1045.0,15188
2000,Colorado,CO,Elbert,Al Gore,democrat,2326.0,8965
2000,Colorado,CO,Elbert,George W. Bush,republican,6151.0,8965
2000,Colorado,CO,Elbert,Ralph Nader,green,292.0,8965
2000,Colorado,CO,El Paso,Al Gore,democrat,61799.0,200757
2000,Colorado,CO,El Paso,George W. Bush,republican,128294.0,200757
2000,Colorado,CO,El Paso,Ralph Nader,green,7116.0,200757
2000,Colorado,CO,Fremont,Al Gore,democrat,5293.0,16056
2000,Colorado,CO,Fremont,George W. Bush,republican,9914.0,16056
2000,Colorado,CO,Fremont,Ralph Nader,green,516.0,16056
2000,Colorado,CO,Garfield,Al Gore,democrat,6087.0,17104
2000,Colorado,CO,Garfield,George W. Bush,republican,9103.0,17104
2000,Colorado,CO,Garfield,Ralph Nader,green,1608.0,17104
2000,Colorado,CO,Gilpin,Al Gore,democrat,1099.0,2465
2000,Colorado,CO,Gilpin,George W. Bush,republican,1006.0,2465
2000,Colorado,CO,Gilpin,Ralph Nader,green,276.0,2465
2000,Colorado,CO,Grand,Al Gore,democrat,2308.0,6353
2000,Colorado,CO,Grand,George W. Bush,republican,3570.0,6353
2000,Colorado,CO,Grand,Ralph Nader,green,366.0,6353
2000,Colorado,CO,Gunnison,Al Gore,democrat,3059.0,7236
2000,Colorado,CO,Gunnison,George W. Bush,republican,3128.0,7236
2000,Colorado,CO,Gunnison,Ralph Nader,green,927.0,7236
2000,Colorado,CO,Hinsdale,Al Gore,democrat,188.0,566
2000,Colorado,CO,Hinsdale,George W. Bush,republican,316.0,566
2000,Colorado,CO,Hinsdale,Ralph Nader,green,51.0,566
2000,Colorado,CO,Huerfano,Al Gore,democrat,1495.0,3174
2000,Colorado,CO,Huerfano,George W. Bush,republican,1466.0,3174
2000,Colorado,CO,Huerfano,Ralph Nader,green,169.0,3174
2000,Colorado,CO,Jackson,Al Gore,democrat,173.0,925
2000,Colorado,CO,Jackson,George W. Bush,republican,682.0,925
2000,Colorado,CO,Jackson,Ralph Nader,green,40.0,925
2000,Colorado,CO,Jefferson,Al Gore,democrat,100970.0,235491
2000,Colorado,CO,Jefferson,George W. Bush,republican,120138.0,235491
2000,Colorado,CO,Jefferson,Ralph Nader,green,10336.0,235491
2000,Colorado,CO,Kiowa,Al Gore,democrat,211.0,968
2000,Colorado,CO,Kiowa,George W. Bush,republican,728.0,968
2000,Colorado,CO,Kiowa,Ralph Nader,green,13.0,968
2000,Colorado,CO,Kit Carson,Al Gore,democrat,809.0,3458
2000,Colorado,CO,Kit Carson,George W. Bush,republican,2542.0,3458
2000,Colorado,CO,Kit Carson,Ralph Nader,green,58.0,3458
2000,Colorado,CO,Lake,Al Gore,democrat,1296.0,2628
2000,Colorado,CO,Lake,George W. Bush,republican,1056.0,2628
2000,Colorado,CO,Lake,Ralph Nader,green,213.0,2628
2000,Colorado,CO,La Plata,Al Gore,democrat,7864.0,20490
2000,Colorado,CO,La Plata,George W. Bush,republican,9993.0,20490
2000,Colorado,CO,La Plata,Ralph Nader,green,2378.0,20490
2000,Colorado,CO,Larimer,Al Gore,democrat,46055.0,118537
2000,Colorado,CO,Larimer,George W. Bush,republican,62429.0,118537
2000,Colorado,CO,Larimer,Ralph Nader,green,8194.0,118537
2000,Colorado,CO,Las Animas,Al Gore,democrat,3243.0,6094
2000,Colorado,CO,Las Animas,George W. Bush,republican,2569.0,6094
2000,Colorado,CO,Las Animas,Ralph Nader,green,199.0,6094
2000,Colorado,CO,Lincoln,Al Gore,democrat,510.0,2199
2000,Colorado,CO,Lincoln,George W. Bush,republican,1630.0,2199
2000,Colorado,CO,Lincoln,Ralph Nader,green,27.0,2199
2000,Colorado,CO,Logan,Al Gore,democrat,2296.0,8096
2000,Colorado,CO,Logan,George W. Bush,republican,5531.0,8096
2000,Colorado,CO,Logan,Ralph Nader,green,140.0,8096
2000,Colorado,CO,Mesa,Al Gore,democrat,15465.0,51054
2000,Colorado,CO,Mesa,George W. Bush,republican,32396.0,51054
2000,Colorado,CO,Mesa,Ralph Nader,green,2235.0,51054
2000,Colorado,CO,Mineral,Al Gore,democrat,168.0,486
2000,Colorado,CO,Mineral,George W. Bush,republican,294.0,486
2000,Colorado,CO,Mineral,Ralph Nader,green,19.0,486
2000,Colorado,CO,Moffat,Al Gore,democrat,1223.0,5337
2000,Colorado,CO,Moffat,George W. Bush,republican,3840.0,5337
2000,Colorado,CO,Moffat,Ralph Nader,green,169.0,5337
2000,Colorado,CO,Montezuma,Al Gore,democrat,2556.0,9384
2000,Colorado,CO,Montezuma,George W. Bush,republican,6158.0,9384
2000,Colorado,CO,Montezuma,Ralph Nader,green,530.0,9384
2000,Colorado,CO,Montrose,Al Gore,democrat,4041.0,14215
2000,Colorado,CO,Montrose,George W. Bush,republican,9266.0,14215
2000,Colorado,CO,Montrose,Ralph Nader,green,656.0,14215
2000,Colorado,CO,Morgan,Al Gore,democrat,2885.0,8998
