year,state,state_code,county,candidate,party,candidate_votes,total_votes
2004,Texas,TX,Menard,John Kerry,democrat,331.0,1103
2004,Texas,TX,Menard,George W. Bush,republican,761.0,1103
2004,Texas,TX,Midland,John Kerry,democrat,8005.0,44834
2004,Texas,TX,Midland,George W. Bush,republican,36585.0,44834
2004,Texas,TX,Milam,John Kerry,democrat,3445.0,8783
2004,Texas,TX,Milam,George W. Bush,republican,5291.0,8783
2004,Texas,TX,Mills,John Kerry,democrat,416.0,2231
2004,Texas,TX,Mills,George W. Bush,republican,1794.0,2231
2004,Texas,TX,Mitchell,John Kerry,democrat,639.0,2558
2004,Texas,TX,Mitchell,George W. Bush,republican,1912.0,2558
2004,Texas,TX,Montague,John Kerry,democrat,1946.0,7897
2004,Texas,TX,Montague,George W. Bush,republican,5910.0,7897
2004,Texas,TX,Montgomery,John Kerry,democrat,28628.0,133988
2004,Texas,TX,Montgomery,George W. Bush,republican,104654.0,133988
2004,Texas,TX,Moore,John Kerry,democrat,1009.0,5628
2004,Texas,TX,Moore,George W. Bush,republican,4601.0,5628
2004,Texas,TX,Morris,John Kerry,democrat,2437.0,5278
2004,Texas,TX,Morris,George W. Bush,republican,2818.0,5278
2004,Texas,TX,Motley,John Kerry,democrat,113.0,684
2004,Texas,TX,Motley,George W. Bush,republican,564.0,684
2004,Texas,TX,Nacogdoches,John Kerry,democrat,7152.0,21466
2004,Texas,TX,Nacogdoches,George W. Bush,republican,14160.0,21466
2004,Texas,TX,Navarro,John Kerry,democrat,5259.0,16034
2004,Texas,TX,Navarro,George W. Bush,republican,10715.0,16034
2004,Texas,TX,Newton,John Kerry,democrat,2513.0,5700
2004,Texas,TX,Newton,George W. Bush,republican,3159.0,5700
2004,Texas,TX,Nolan,John Kerry,democrat,1541.0,5289
2004,Texas,TX,Nolan,George W. Bush,republican,3722.0,5289
2004,Texas,TX,Nueces,John Kerry,democrat,44439.0,104560
2004,Texas,TX,Nueces,George W. Bush,republican,59359.0,104560
2004,Texas,TX,Ochiltree,John Kerry,democrat,251.0,3177
2004,Texas,TX,Ochiltree,George W. Bush,republican,2922.0,3177
2004,Texas,TX,Oldham,John Kerry,democrat,108.0,843
2004,Texas,TX,Oldham,George W. Bush,republican,733.0,843
2004,Texas,TX,Orange,John Kerry,democrat,11476.0,31908
2004,Texas,TX,Orange,George W. Bush,republican,20292.0,31908
2004,Texas,TX,Palo Pinto,John Kerry,democrat,2816.0,10014
2004,Texas,TX,Palo Pinto,George W. Bush,republican,7137.0,10014
2004,Texas,TX,Panola,John Kerry,democrat,2958.0,10007
2004,Texas,TX,Panola,George W. Bush,republican,7021.0,10007
2004,Texas,TX,Parker,John Kerry,democrat,8966.0,40957
2004,Texas,TX,Parker,George W. Bush,republican,31795.0,40957
2004,Texas,TX,Parmer,John Kerry,democrat,389.0,2773
2004,Texas,TX,Parmer,George W. Bush,republican,2375.0,2773
2004,Texas,TX,Pecos,John Kerry,democrat,1242.0,4428
2004,Texas,TX,Pecos,George W. Bush,republican,3167.0,4428
2004,Texas,TX,Polk,John Kerry,democrat,6964.0,20846
2004,Texas,TX,Polk,George W. Bush,republican,13778.0,20846
2004,Texas,TX,Potter,John Kerry,democrat,7489.0,29056
2004,Texas,TX,Potter,George W. Bush,republican,21401.0,29056
2004,Texas,TX,Presidio,John Kerry,democrat,1159.0,1890
2004,Texas,TX,Presidio,George W. Bush,republican,715.0,1890
2004,Texas,TX,Rains,John Kerry,democrat,1213.0,4229
2004,Texas,TX,Rains,George W. Bush,republican,2998.0,4229
2004,Texas,TX,Randall,John Kerry,democrat,7849.0,48587
2004,Texas,TX,Randall,George W. Bush,republican,40520.0,48587
2004,Texas,TX,Reagan,John Kerry,democrat,184.0,1143
2004,Texas,TX,Reagan,George W. Bush,republican,956.0,1143
2004,Texas,TX,Real,John Kerry,democrat,325.0,1645
2004,Texas,TX,Real,George W. Bush,republican,1314.0,1645
2004,Texas,TX,Red River,John Kerry,democrat,2097.0,5490
2004,Texas,TX,Red River,George W. Bush,republican,3379.0,5490
2004,Texas,TX,Reeves,John Kerry,democrat,1600.0,3395
2004,Texas,TX,Reeves,George W. Bush,republican,1777.0,3395
2004,Texas,TX,Refugio,John Kerry,democrat,1232.0,3455
2004,Texas,TX,Refugio,George W. Bush,republican,2212.0,3455
2004,Texas,TX,Roberts,John Kerry,democrat,46.0,507
2004,Texas,TX,Roberts,George W. Bush,republican,461.0,507
2004,Texas,TX,Robertson,John Kerry,democrat,2979.0,6795
2004,Texas,TX,Robertson,George W. Bush,republican,3792.0,6795
2004,Texas,TX,Rockwall,John Kerry,democrat,5320.0,25581
2004,Texas,TX,Rockwall,George W. Bush,republican,20120.0,25581
2004,Texas,TX,Runnels,John Kerry,democrat,792.0,4049
2004,Texas,TX,Runnels,George W. Bush,republican,3239.0,4049
2004,Texas,TX,Rusk,John Kerry,democrat,4899.0,18344
2004,Texas,TX,Rusk,George W. Bush,republican,13390.0,18344
2004,Texas,TX,Sabine,John Kerry,democrat,1476.0,4639
2004,Texas,TX,Sabine,George W. Bush,republican,3138.0,4639
2004,Texas,TX,San Augustine,John Kerry,democrat,1506.0,3757
2004,Texas,TX,San Augustine,George W. Bush,republican,2235.0,3757
2004,Texas,TX,San Jacinto,John Kerry,democrat,2688.0,8125
2004,Texas,TX,San Jacinto,George W. Bush,republican,5394.0,8125
2004,Texas,TX,San Patricio,John Kerry,democrat,7764.0,21320
2004,Texas,TX,San Patricio,George W. Bush,republican,13474.0,21320
2004,Texas,TX,San Saba,John Kerry,democrat,529.0,2431
2004,Texas,TX,San Saba,George W. Bush,republican,1894.0,2431
2004,Texas,TX,Schleicher,John Kerry,democrat,312.0,1329
2004,Texas,TX,Schleicher,George W. Bush,republican,1012.0,1329
2004,Texas,TX,Scurry,John Kerry,democrat,981.0,5572
2004,Texas,TX,Scurry,George W. Bush,republican,4576.0,5572
2004,Texas,TX,Shackelford,John Kerry,democrat,229.0,1527
2004,Texas,TX,Shackelford,George W. Bush,republican,1292.0,1527
2004,Texas,TX,Shelby,John Kerry,democrat,2951.0,9279
2004,Texas,TX,Shelby,George W. Bush,republican,6295.0,9279
2004,Texas,TX,Sherman,John Kerry,democrat,124.0,1066
2004,Texas,TX,Sherman,George W. Bush,republican,942.0,1066
2004,Texas,TX,Smith,John Kerry,democrat,19970.0,73664
2004,Texas,TX,Smith,George W. Bush,republican,53392.0,73664
2004,Texas,TX,Somervell,John Kerry,democrat,831.0,3551
2004,Texas,TX,Somervell,George W. Bush,republican,2701.0,3551
2004,Texas,TX,Starr,John Kerry,democrat,7199.0,9781
2004,Texas,TX,Starr,George W. Bush,republican,2552.0,9781
2004,Texas,TX,Stephens,John Kerry,democrat,703.0,3519
2004,Texas,TX,Stephens,George W. Bush,republican,2803.0,3519
2004,Texas,TX,Sterling,John Kerry,democrat,71.0,615
2004,Texas,TX,Sterling,George W. Bush,republican,544.0,615
2004,Texas,TX,Stonewall,John Kerry,democrat,250.0,752
2004,Texas,TX,Stonewall,George W. Bush,republican,499.0,752
2004,Texas,TX,Sutton,John Kerry,democrat,280.0,1453
2004,Texas,TX,Sutton,George W. Bush,republican,1173.0,1453
2004,Texas,TX,Swisher,John Kerry,democrat,626.0,2120
2004,Texas,TX,Swisher,George W. Bush,republican,1487.0,2120
2004,Texas,TX,Tarrant,John Kerry,democrat,207286.0,560141
2004,Texas,TX,Tarrant,George W. Bush,republican,349462.0,560141
2004,Texas,TX,Taylor,John Kerry,democrat,10648.0,48099
2004,Texas,TX,Taylor,George W. Bush,republican,37197.0,48099
2004,Texas,TX,Terrell,John Kerry,democrat,159.0,469
2004,Texas,TX,Terrell,George W. Bush,republican,306.0,469
2004,Texas,TX,Terry,John Kerry,democrat,794.0,3970
2004,Texas,TX,Terry,George W. Bush,republican,3166.0,3970
2004,Texas,TX,Throckmorton,John Kerry,democrat,202.0,863
2004,Texas,TX,Throckmorton,George W. Bush,republican,656.0,863
2004,Texas,TX,Titus,John Kerry,democrat,3173.0,8907
2004,Texas,TX,Titus,George W. Bush,republican,5709.0,8907
2004,Texas,TX,Tom Green,John Kerry,democrat,9007.0,37417
2004,Texas,TX,Tom Green,George W. Bush,republican,28185.0,37417
2004,Texas,TX,Travis,John Kerry,democrat,197235.0,352113
2004,Texas,TX,Travis,George W. Bush,republican,147885.0,352113
2004,Texas,TX,Trinity,John Kerry,democrat,2204.0,6213
2004,Texas,TX,Trinity,George W. Bush,republican,3985.0,6213
2004,Texas,TX,Tyler,John Kerry,democrat,2659.0,7745
2004,Texas,TX,Tyler,George W. Bush,republican,5043.0,7745
2004,Texas,TX,Upshur,John Kerry,democrat,4225.0,14526
2004,Texas,TX,Upshur,George W. Bush,republican,10232.0,14526
2004,Texas,TX,Upton,John Kerry,democrat,185.0,1197
2004,Texas,TX,Upton,George W. Bush,republican,1009.0,1197
2004,Texas,TX,Uvalde,John Kerry,democrat,3298.0,8483
2004,Texas,TX,Uvalde,George W. Bush,republican,5148.0,8483
2004,Texas,TX,Val Verde,John Kerry,democrat,4757.0,11795
2004,Texas,TX,Val Verde,George W. Bush,republican,6968.0,11795
2004,Texas,TX,Van Zandt,John Kerry,democrat,4822.0,19856
2004,Texas,TX,Van Zandt,George W. Bush,republican,14976.0,19856
2004,Texas,TX,Victoria,John Kerry,democrat,8553.0,29602
2004,Texas,TX,Victoria,George W. Bush,republican,20875.0,29602
2004,Texas,TX,Walker,John Kerry,democrat,5977.0,17822
2004,Texas,TX,Walker,George W. Bush,republican,11710.0,17822
2004,Texas,TX,Waller,John Kerry,democrat,6145.0,13881
2004,Texas,TX,Waller,George W. Bush,republican,7679.0,13881
2004,Texas,TX,Ward,John Kerry,democrat,901.0,3768
2004,Texas,TX,Ward,George W. Bush,republican,2856.0,3768
2004,Texas,TX,Washington,John Kerry,democrat,3389.0,13063
2004,Texas,TX,Washington,George W. Bush,republican,9597.0,13063
2004,Texas,TX,Webb,John Kerry,democrat,23654.0,41556
2004,Texas,TX,Webb,George W. Bush,republican,17753.0,41556
2004,Texas,TX,Wharton,John Kerry,democrat,4702.0,14039
2004,Texas,TX,Wharton,George W. Bush,republican,9288.0,14039
2004,Texas,TX,Wheeler,John Kerry,democrat,420.0,2394
2004,Texas,TX,Wheeler,George W. Bush,republican,1960.0,2394
2004,Texas,TX,Wichita,John Kerry,democrat,12819.0,45545
2004,Texas,TX,Wichita,George W. Bush,republican,32472.0,45545
2004,Texas,TX,Wilbarger,John Kerry,democrat,1284.0,4990
2004,Texas,TX,Wilbarger,George W. Bush,republican,3685.0,4990
2004,Texas,TX,Willacy,John Kerry,democrat,2734.0,4962
2004,Texas,TX,Willacy,George W. Bush,republican,2209.0,4962
2004,Texas,TX,Williamson,John Kerry,democrat,43117.0,128198
2004,Texas,TX,Williamson,George W. Bush,republican,83284.0,128198
2004,Texas,TX,Wilson,John Kerry,democrat,4409.0,14885
2004,Texas,TX,Wilson,George W. Bush,republican,10400.0,14885
2004,Texas,TX,Winkler,John Kerry,democrat,391.0,2002
2004,Texas,TX,Winkler,George W. Bush,republican,1604.0,2002
2004,Texas,TX,Wise,John Kerry,democrat,4783.0,20031
2004,Texas,TX,Wise,George W. Bush,republican,15177.0,20031
2004,Texas,TX,Wood,John Kerry,democrat,4034.0,16929
2004,Texas,TX,Wood,George W. Bush,republican,12831.0,16929
2004,Texas,TX,Yoakum,John Kerry,democrat,376.0,2613
2004,Texas,TX,Yoakum,George W. Bush,republican,2228.0,2613
2004,Texas,TX,Young,John Kerry,democrat,1511.0,7409
2004,Texas,TX,Young,George W. Bush,republican,5874.0,7409
2004,Texas,TX,Zapata,John Kerry,democrat,1662.0,2898
2004,Texas,TX,Zapata,George W. Bush,republican,1228.0,2898
2004,Texas,TX,Zavala,John Kerry,democrat,2332.0,3118
2004,Texas,TX,Zavala,George W. Bush,republican,777.0,3118
2004,Utah,UT,Beaver,John Kerry,democrat,493.0,2544
2004,Utah,UT,Beaver,George W. Bush,republican,2023.0,2544
2004,Utah,UT,Box Elder,John Kerry,democrat,2244.0,18368
2004,Utah,UT,Box Elder,George W. Bush,republican,15751.0,18368
2004,Utah,UT,Cache,John Kerry,democrat,6375.0,39731
2004,Utah,UT,Cache,George W. Bush,republican,32486.0,39731
2004,Utah,UT,Carbon,John Kerry,democrat,3415.0,8508
2004,Utah,UT,Carbon,George W. Bush,republican,4950.0,8508
2004,Utah,UT,Daggett,John Kerry,democrat,108.0,499
2004,Utah,UT,Daggett,George W. Bush,republican,380.0,499
2004,Utah,UT,Davis,John Kerry,democrat,20893.0,109268
2004,Utah,UT,Davis,George W. Bush,republican,86187.0,109268
2004,Utah,UT,Duchesne,John Kerry,democrat,738.0,5556
2004,Utah,UT,Duchesne,George W. Bush,republican,4742.0,5556
2004,Utah,UT,Emery,John Kerry,democrat,831.0,4678
2004,Utah,UT,Emery,George W. Bush,republican,3781.0,4678
2004,Utah,UT,Garfield,John Kerry,democrat,264.0,2162
2004,Utah,UT,Garfield,George W. Bush,republican,1848.0,2162
2004,Utah,UT,Grand,John Kerry,democrat,1858.0,4165
2004,Utah,UT,Grand,George W. Bush,republican,2130.0,4165
2004,Utah,UT,Iron,John Kerry,democrat,2267.0,15446
2004,Utah,UT,Iron,George W. Bush,republican,12815.0,15446
2004,Utah,UT,Juab,John Kerry,democrat,605.0,3417
2004,Utah,UT,Juab,George W. Bush,republican,2681.0,3417
2004,Utah,UT,Kane,John Kerry,democrat,576.0,3051
2004,Utah,UT,Kane,George W. Bush,republican,2414.0,3051
2004,Utah,UT,Millard,John Kerry,democrat,626.0,4877
2004,Utah,UT,Millard,George W. Bush,republican,4084.0,4877
2004,Utah,UT,Morgan,John Kerry,democrat,472.0,3841
2004,Utah,UT,Morgan,George W. Bush,republican,3301.0,3841
2004,Utah,UT,Piute,John Kerry,democrat,123.0,773
2004,Utah,UT,Piute,George W. Bush,republican,646.0,773
2004,Utah,UT,Rich,John Kerry,democrat,109.0,1037
2004,Utah,UT,Rich,George W. Bush,republican,922.0,1037
2004,Utah,UT,Salt Lake,John Kerry,democrat,135949.0,362138
2004,Utah,UT,Salt Lake,George W. Bush,republican,215728.0,362138
2004,Utah,UT,San Juan,John Kerry,democrat,1906.0,4950
2004,Utah,UT,San Juan,George W. Bush,republican,2971.0,4950
2004,Utah,UT,Sanpete,John Kerry,democrat,1189.0,8507
2004,Utah,UT,Sanpete,George W. Bush,republican,7004.0,8507
2004,Utah,UT,Sevier,John Kerry,democrat,920.0,7641
2004,Utah,UT,Sevier,George W. Bush,republican,6597.0,7641
2004,Utah,UT,Summit,John Kerry,democrat,6977.0,15312
2004,Utah,UT,Summit,George W. Bush,republican,7936.0,15312
2004,Utah,UT,Tooele,John Kerry,democrat,4130.0,16664
2004,Utah,UT,Tooele,George W. Bush,republican,12181.0,16664
2004,Utah,UT,Uintah,John Kerry,democrat,1266.0,9957
2004,Utah,UT,Uintah,George W. Bush,republican,8518.0,9957
2004,Utah,UT,Utah,John Kerry,democrat,17357.0,149173
2004,Utah,UT,Utah,George W. Bush,republican,128269.0,149173
2004,Utah,UT,Wasatch,John Kerry,democrat,1854.0,7512
2004,Utah,UT,Wasatch,George W. Bush,republican,5503.0,7512
2004,Utah,UT,Washington,John Kerry,democrat,7513.0,44018
2004,Utah,UT,Washington,George W. Bush,republican,35633.0,44018
2004,Utah,UT,Wayne,John Kerry,democrat,279.0,1360
2004,Utah,UT,Wayne,George W. Bush,republican,1062.0,1360
2004,Utah,UT,Weber,John Kerry,democrat,19862.0,72691
2004,Utah,UT,Weber,George W. Bush,republican,51199.0,72691
2004,Vermont,VT,Addison,John Kerry,democrat,11147.0,18579
2004,Vermont,VT,Addison,George W. Bush,republican,7077.0,18579
2004,Vermont,VT,Bennington,John Kerry,democrat,11069.0,19065
2004,Vermont,VT,Bennington,George W. Bush,republican,7616.0,19065
2004,Vermont,VT,Caledonia,John Kerry,democrat,7106.0,14211
2004,Vermont,VT,Caledonia,George W. Bush,republican,6765.0,14211
2004,Vermont,VT,Chittenden,John Kerry,democrat,49369.0,77696
2004,Vermont,VT,Chittenden,George W. Bush,republican,26422.0,77696
2004,Vermont,VT,Essex,John Kerry,democrat,1276.0,2937
2004,Vermont,VT,Essex,George W. Bush,republican,1591.0,2937
2004,Vermont,VT,Franklin,John Kerry,democrat,10598.0,19920
2004,Vermont,VT,Franklin,George W. Bush,republican,8936.0,19920
2004,Vermont,VT,Grand Isle,John Kerry,democrat,2246.0,4077
2004,Vermont,VT,Grand Isle,George W. Bush,republican,1754.0,4077
2004,Vermont,VT,Lamoille,John Kerry,democrat,7636.0,12181
2004,Vermont,VT,Lamoille,George W. Bush,republican,4260.0,12181
2004,Vermont,VT,Orange,John Kerry,democrat,8159.0,14895
2004,Vermont,VT,Orange,George W. Bush,republican,6421.0,14895
2004,Vermont,VT,Orleans,John Kerry,democrat,6330.0,12242
2004,Vermont,VT,Orleans,George W. Bush,republican,5666.0,12242
2004,Vermont,VT,Rutland,John Kerry,democrat,15904.0,30975
2004,Vermont,VT,Rutland,George W. Bush,republican,14440.0,30975
2004,Vermont,VT,Washington,John Kerry,democrat,19177.0,31448
2004,Vermont,VT,Washington,George W. Bush,republican,11461.0,31448
2004,Vermont,VT,Windham,John Kerry,democrat,15489.0,23316
2004,Vermont,VT,Windham,George W. Bush,republican,7280.0,23316
2004,Vermont,VT,Windsor,John Kerry,democrat,18561.0,30767
2004,Vermont,VT,Windsor,George W. Bush,republican,11491.0,30767
2004,Virginia,VA,Accomack,John Kerry,democrat,5518.0,13356
2004,Virginia,VA,Accomack,George W. Bush,republican,7726.0,13356
2004,Virginia,VA,Albemarle,John Kerry,democrat,22088.0,43726
2004,Virginia,VA,Albemarle,George W. Bush,republican,21189.0,43726
2004,Virginia,VA,Alleghany,John Kerry,democrat,3203.0,7195
2004,Virginia,VA,Alleghany,George W. Bush,republican,3962.0,7195
2004,Virginia,VA,Amelia,John Kerry,democrat,1862.0,5397
2004,Virginia,VA,Amelia,George W. Bush,republican,3499.0,5397
2004,Virginia,VA,Amherst,John Kerry,democrat,4866.0,12695
2004,Virginia,VA,Amherst,George W. Bush,republican,7758.0,12695
2004,Virginia,VA,Appomattox,John Kerry,democrat,2191.0,6655
2004,Virginia,VA,Appomattox,George W. Bush,republican,4366.0,6655
2004,Virginia,VA,Arlington,John Kerry,democrat,63987.0,94650
2004,Virginia,VA,Arlington,George W. Bush,republican,29635.0,94650
2004,Virginia,VA,Augusta,John Kerry,democrat,7019.0,29704
2004,Virginia,VA,Augusta,George W. Bush,republican,22100.0,29704
2004,Virginia,VA,Bath,John Kerry,democrat,828.0,2282
2004,Virginia,VA,Bath,George W. Bush,republican,1432.0,2282
2004,Virginia,VA,Bedford,John Kerry,democrat,9102.0,31404
2004,Virginia,VA,Bedford,George W. Bush,republican,21925.0,31404
2004,Virginia,VA,Bland,John Kerry,democrat,846.0,2865
2004,Virginia,VA,Bland,George W. Bush,republican,1962.0,2865
2004,Virginia,VA,Botetourt,John Kerry,democrat,4801.0,15797
2004,Virginia,VA,Botetourt,George W. Bush,republican,10865.0,15797
2004,Virginia,VA,Brunswick,John Kerry,democrat,4062.0,6926
2004,Virginia,VA,Brunswick,George W. Bush,republican,2852.0,6926
2004,Virginia,VA,Buchanan,John Kerry,democrat,5275.0,9829
2004,Virginia,VA,Buchanan,George W. Bush,republican,4507.0,9829
2004,Virginia,VA,Buckingham,John Kerry,democrat,2789.0,6027
2004,Virginia,VA,Buckingham,George W. Bush,republican,3185.0,6027
2004,Virginia,VA,Campbell,John Kerry,democrat,6862.0,22997
2004,Virginia,VA,Campbell,George W. Bush,republican,15891.0,22997
2004,Virginia,VA,Caroline,John Kerry,democrat,4878.0,9954
2004,Virginia,VA,Caroline,George W. Bush,republican,4999.0,9954
2004,Virginia,VA,Carroll,John Kerry,democrat,3888.0,12128
2004,Virginia,VA,Carroll,George W. Bush,republican,8173.0,12128
2004,Virginia,VA,Charles City,John Kerry,democrat,2155.0,3439
2004,Virginia,VA,Charles City,George W. Bush,republican,1254.0,3439
2004,Virginia,VA,Charlotte,John Kerry,democrat,2223.0,5438
2004,Virginia,VA,Charlotte,George W. Bush,republican,3166.0,5438
2004,Virginia,VA,Chesterfield,John Kerry,democrat,49346.0,133814
2004,Virginia,VA,Chesterfield,George W. Bush,republican,83745.0,133814
2004,Virginia,VA,Clarke,John Kerry,democrat,2699.0,6505
2004,Virginia,VA,Clarke,George W. Bush,republican,3741.0,6505
2004,Virginia,VA,Craig,John Kerry,democrat,901.0,2621
2004,Virginia,VA,Craig,George W. Bush,republican,1706.0,2621
2004,Virginia,VA,Culpeper,John Kerry,democrat,5476.0,15605
2004,Virginia,VA,Culpeper,George W. Bush,republican,10026.0,15605
2004,Virginia,VA,Cumberland,John Kerry,democrat,1721.0,4126
2004,Virginia,VA,Cumberland,George W. Bush,republican,2377.0,4126
2004,Virginia,VA,Dickenson,John Kerry,democrat,3761.0,7406
2004,Virginia,VA,Dickenson,George W. Bush,republican,3591.0,7406
2004,Virginia,VA,Dinwiddie,John Kerry,democrat,4569.0,10839
2004,Virginia,VA,Dinwiddie,George W. Bush,republican,6193.0,10839
2004,Virginia,VA,Essex,John Kerry,democrat,2007.0,4344
2004,Virginia,VA,Essex,George W. Bush,republican,2304.0,4344
2004,Virginia,VA,Fairfax,John Kerry,democrat,245671.0,461379
2004,Virginia,VA,Fairfax,George W. Bush,republican,211980.0,461379
2004,Virginia,VA,Fauquier,John Kerry,democrat,10712.0,29915
2004,Virginia,VA,Fauquier,George W. Bush,republican,19011.0,29915
2004,Virginia,VA,Floyd,John Kerry,democrat,2488.0,6734
2004,Virginia,VA,Floyd,George W. Bush,republican,4162.0,6734
2004,Virginia,VA,Fluvanna,John Kerry,democrat,4415.0,10957
2004,Virginia,VA,Fluvanna,George W. Bush,republican,6458.0,10957
2004,Virginia,VA,Franklin,John Kerry,democrat,8002.0,22223
2004,Virginia,VA,Franklin,George W. Bush,republican,14048.0,22223
2004,Virginia,VA,Frederick,John Kerry,democrat,8853.0,28540
2004,Virginia,VA,Frederick,George W. Bush,republican,19386.0,28540
2004,Virginia,VA,Giles,John Kerry,democrat,3047.0,7498
2004,Virginia,VA,Giles,George W. Bush,republican,4320.0,7498
2004,Virginia,VA,Gloucester,John Kerry,democrat,5105.0,16333
2004,Virginia,VA,Gloucester,George W. Bush,republican,11084.0,16333
2004,Virginia,VA,Goochland,John Kerry,democrat,3583.0,10338
2004,Virginia,VA,Goochland,George W. Bush,republican,6668.0,10338
2004,Virginia,VA,Grayson,John Kerry,democrat,2430.0,7137
2004,Virginia,VA,Grayson,George W. Bush,republican,4655.0,7137
2004,Virginia,VA,Greene,John Kerry,democrat,2240.0,6939
2004,Virginia,VA,Greene,George W. Bush,republican,4570.0,6939
2004,Virginia,VA,Greensville,John Kerry,democrat,2514.0,4258
2004,Virginia,VA,Greensville,George W. Bush,republican,1732.0,4258
2004,Virginia,VA,Halifax,John Kerry,democrat,6220.0,14656
2004,Virginia,VA,Halifax,George W. Bush,republican,8363.0,14656
2004,Virginia,VA,Hanover,John Kerry,democrat,13941.0,49611
2004,Virginia,VA,Hanover,George W. Bush,republican,35404.0,49611
2004,Virginia,VA,Henrico,John Kerry,democrat,60864.0,133418
2004,Virginia,VA,Henrico,George W. Bush,republican,71809.0,133418
2004,Virginia,VA,Henry,John Kerry,democrat,9851.0,23458
2004,Virginia,VA,Henry,George W. Bush,republican,13358.0,23458
2004,Virginia,VA,Highland,John Kerry,democrat,522.0,1520
2004,Virginia,VA,Highland,George W. Bush,republican,982.0,1520
2004,Virginia,VA,Isle of Wight,John Kerry,democrat,5871.0,15871
2004,Virginia,VA,Isle of Wight,George W. Bush,republican,9929.0,15871
2004,Virginia,VA,James City,John Kerry,democrat,11934.0,31090
2004,Virginia,VA,James City,George W. Bush,republican,18949.0,31090
2004,Virginia,VA,King and Queen,John Kerry,democrat,1506.0,3286
2004,Virginia,VA,King and Queen,George W. Bush,republican,1737.0,3286
2004,Virginia,VA,King George,John Kerry,democrat,2739.0,7921
2004,Virginia,VA,King George,George W. Bush,republican,5124.0,7921
2004,Virginia,VA,King William,John Kerry,democrat,2436.0,6872
2004,Virginia,VA,King William,George W. Bush,republican,4397.0,6872
2004,Virginia,VA,Lancaster,John Kerry,democrat,2477.0,6230
2004,Virginia,VA,Lancaster,George W. Bush,republican,3724.0,6230
2004,Virginia,VA,Lee,John Kerry,democrat,4005.0,9770
2004,Virginia,VA,Lee,George W. Bush,republican,5664.0,9770
2004,Virginia,VA,Loudoun,John Kerry,democrat,47271.0,108430
2004,Virginia,VA,Loudoun,George W. Bush,republican,60382.0,108430
2004,Virginia,VA,Louisa,John Kerry,democrat,4844.0,12035
2004,Virginia,VA,Louisa,George W. Bush,republican,7083.0,12035
2004,Virginia,VA,Lunenburg,John Kerry,democrat,2362.0,5245
2004,Virginia,VA,Lunenburg,George W. Bush,republican,2858.0,5245
2004,Virginia,VA,Madison,John Kerry,democrat,2176.0,5772
2004,Virginia,VA,Madison,George W. Bush,republican,3556.0,5772
2004,Virginia,VA,Mathews,John Kerry,democrat,1589.0,5129
2004,Virginia,VA,Mathews,George W. Bush,republican,3497.0,5129
2004,Virginia,VA,Mecklenburg,John Kerry,democrat,5293.0,12780
2004,Virginia,VA,Mecklenburg,George W. Bush,republican,7319.0,12780
2004,Virginia,VA,Middlesex,John Kerry,democrat,1914.0,5377
2004,Virginia,VA,Middlesex,George W. Bush,republican,3336.0,5377
2004,Virginia,VA,Montgomery,John Kerry,democrat,14128.0,31515
2004,Virginia,VA,Montgomery,George W. Bush,republican,17070.0,31515
2004,Virginia,VA,Nelson,John Kerry,democrat,3543.0,7139
2004,Virginia,VA,Nelson,George W. Bush,republican,3539.0,7139
2004,Virginia,VA,New Kent,John Kerry,democrat,2443.0,7946
2004,Virginia,VA,New Kent,George W. Bush,republican,5414.0,7946
2004,Virginia,VA,Northampton,John Kerry,democrat,2775.0,5499
2004,Virginia,VA,Northampton,George W. Bush,republican,2669.0,5499
2004,Virginia,VA,Northumberland,John Kerry,democrat,2548.0,6409
2004,Virginia,VA,Northumberland,George W. Bush,republican,3832.0,6409
2004,Virginia,VA,Nottoway,John Kerry,democrat,2635.0,6030
2004,Virginia,VA,Nottoway,George W. Bush,republican,3303.0,6030
2004,Virginia,VA,Orange,John Kerry,democrat,5015.0,12928
2004,Virginia,VA,Orange,George W. Bush,republican,7749.0,12928
2004,Virginia,VA,Page,John Kerry,democrat,3324.0,9603
2004,Virginia,VA,Page,George W. Bush,republican,6221.0,9603
2004,Virginia,VA,Patrick,John Kerry,democrat,2572.0,8215
2004,Virginia,VA,Patrick,George W. Bush,republican,5507.0,8215
2004,Virginia,VA,Pittsylvania,John Kerry,democrat,9274.0,27417
2004,Virginia,VA,Pittsylvania,George W. Bush,republican,17673.0,27417
2004,Virginia,VA,Powhatan,John Kerry,democrat,3112.0,12163
2004,Virginia,VA,Powhatan,George W. Bush,republican,8955.0,12163
2004,Virginia,VA,Prince Edward,John Kerry,democrat,3632.0,7316
2004,Virginia,VA,Prince Edward,George W. Bush,republican,3571.0,7316
2004,Virginia,VA,Prince George,John Kerry,democrat,5066.0,13254
2004,Virginia,VA,Prince George,George W. Bush,republican,8131.0,13254
2004,Virginia,VA,Prince William,John Kerry,democrat,61271.0,132063
2004,Virginia,VA,Prince William,George W. Bush,republican,69776.0,132063
2004,Virginia,VA,Pulaski,John Kerry,democrat,5310.0,14251
2004,Virginia,VA,Pulaski,George W. Bush,republican,8769.0,14251
2004,Virginia,VA,Rappahannock,John Kerry,democrat,1837.0,4050
2004,Virginia,VA,Rappahannock,George W. Bush,republican,2172.0,4050
2004,Virginia,VA,Richmond,John Kerry,democrat,1243.0,3361
