year,state,state_code,county,candidate,party,candidate_votes,total_votes
2016,California,CA,San Mateo,Hillary Clinton,democrat,237882.0,314384
2016,California,CA,San Mateo,Donald Trump,republican,57929.0,314384
2016,California,CA,Santa Barbara,Hillary Clinton,democrat,107142.0,176786
2016,California,CA,Santa Barbara,Donald Trump,republican,56365.0,176786
2016,California,CA,Santa Clara,Hillary Clinton,democrat,511684.0,703709
2016,California,CA,Santa Clara,Donald Trump,republican,144826.0,703709
2016,California,CA,Santa Cruz,Hillary Clinton,democrat,95249.0,128821
2016,California,CA,Santa Cruz,Donald Trump,republican,22438.0,128821
2016,California,CA,Shasta,Hillary Clinton,democrat,22301.0,80053
2016,California,CA,Shasta,Donald Trump,republican,51778.0,80053
2016,California,CA,Sierra,Hillary Clinton,democrat,601.0,1830
2016,California,CA,Sierra,Donald Trump,republican,1048.0,1830
2016,California,CA,Siskiyou,Hillary Clinton,democrat,7234.0,20492
2016,California,CA,Siskiyou,Donald Trump,republican,11341.0,20492
2016,California,CA,Solano,Hillary Clinton,democrat,102360.0,166113
2016,California,CA,Solano,Donald Trump,republican,51920.0,166113
2016,California,CA,Sonoma,Hillary Clinton,democrat,160435.0,231253
2016,California,CA,Sonoma,Donald Trump,republican,51408.0,231253
2016,California,CA,Stanislaus,Hillary Clinton,democrat,81647.0,172146
2016,California,CA,Stanislaus,Donald Trump,republican,78494.0,172146
2016,California,CA,Sutter,Hillary Clinton,democrat,13076.0,33523
2016,California,CA,Sutter,Donald Trump,republican,18176.0,33523
2016,California,CA,Tehama,Hillary Clinton,democrat,6809.0,23908
2016,California,CA,Tehama,Donald Trump,republican,15494.0,23908
2016,California,CA,Trinity,Hillary Clinton,democrat,2214.0,5686
2016,California,CA,Trinity,Donald Trump,republican,2812.0,5686
2016,California,CA,Tulare,Hillary Clinton,democrat,47585.0,112334
2016,California,CA,Tulare,Donald Trump,republican,58299.0,112334
2016,California,CA,Tuolumne,Hillary Clinton,democrat,9123.0,25529
2016,California,CA,Tuolumne,Donald Trump,republican,14551.0,25529
2016,California,CA,Ventura,Hillary Clinton,democrat,194402.0,351726
2016,California,CA,Ventura,Donald Trump,republican,132323.0,351726
2016,California,CA,Yolo,Hillary Clinton,democrat,54752.0,82090
2016,California,CA,Yolo,Donald Trump,republican,20739.0,82090
2016,California,CA,Yuba,Hillary Clinton,democrat,7910.0,22998
2016,California,CA,Yuba,Donald Trump,republican,13170.0,22998
2016,Colorado,CO,Adams,Hillary Clinton,democrat,96558.0,193665
2016,Colorado,CO,Adams,Donald Trump,republican,80082.0,193665
2016,Colorado,CO,Alamosa,Hillary Clinton,democrat,3189.0,6939
2016,Colorado,CO,Alamosa,Donald Trump,republican,3046.0,6939
2016,Colorado,CO,Arapahoe,Hillary Clinton,democrat,159885.0,303046
2016,Colorado,CO,Arapahoe,Donald Trump,republican,117053.0,303046
2016,Colorado,CO,Archuleta,Hillary Clinton,democrat,2500.0,7339
2016,Colorado,CO,Archuleta,Donald Trump,republican,4264.0,7339
2016,Colorado,CO,Baca,Hillary Clinton,democrat,283.0,2153
2016,Colorado,CO,Baca,Donald Trump,republican,1753.0,2153
2016,Colorado,CO,Bent,Hillary Clinton,democrat,590.0,1927
2016,Colorado,CO,Bent,Donald Trump,republican,1188.0,1927
2016,Colorado,CO,Boulder,Hillary Clinton,democrat,132334.0,188142
2016,Colorado,CO,Boulder,Donald Trump,republican,41396.0,188142
2016,Colorado,CO,Broomfield,Hillary Clinton,democrat,19731.0,37689
2016,Colorado,CO,Broomfield,Donald Trump,republican,14367.0,37689
2016,Colorado,CO,Chaffee,Hillary Clinton,democrat,4888.0,11250
2016,Colorado,CO,Chaffee,Donald Trump,republican,5391.0,11250
2016,Colorado,CO,Cheyenne,Hillary Clinton,democrat,132.0,1102
2016,Colorado,CO,Cheyenne,Donald Trump,republican,925.0,1102
2016,Colorado,CO,Clear Creek,Hillary Clinton,democrat,2729.0,5866
2016,Colorado,CO,Clear Creek,Donald Trump,republican,2575.0,5866
2016,Colorado,CO,Conejos,Hillary Clinton,democrat,1771.0,4022
2016,Colorado,CO,Conejos,Donald Trump,republican,1914.0,4022
2016,Colorado,CO,Costilla,Hillary Clinton,democrat,1125.0,1848
2016,Colorado,CO,Costilla,Donald Trump,republican,588.0,1848
2016,Colorado,CO,Crowley,Hillary Clinton,democrat,339.0,1527
2016,Colorado,CO,Crowley,Donald Trump,republican,1079.0,1527
2016,Colorado,CO,Custer,Hillary Clinton,democrat,797.0,3066
2016,Colorado,CO,Custer,Donald Trump,republican,2061.0,3066
2016,Colorado,CO,Delta,Hillary Clinton,democrat,4087.0,16790
2016,Colorado,CO,Delta,Donald Trump,republican,11655.0,16790
2016,Colorado,CO,Denver,Hillary Clinton,democrat,244551.0,331852
2016,Colorado,CO,Denver,Donald Trump,republican,62690.0,331852
2016,Colorado,CO,Dolores,Hillary Clinton,democrat,242.0,1255
2016,Colorado,CO,Dolores,Donald Trump,republican,944.0,1255
2016,Colorado,CO,Douglas,Hillary Clinton,democrat,68657.0,187499
2016,Colorado,CO,Douglas,Donald Trump,republican,102573.0,187499
2016,Colorado,CO,Eagle,Hillary Clinton,democrat,14099.0,25223
2016,Colorado,CO,Eagle,Donald Trump,republican,8990.0,25223
2016,Colorado,CO,Elbert,Hillary Clinton,democrat,3134.0,15978
2016,Colorado,CO,Elbert,Donald Trump,republican,11705.0,15978
2016,Colorado,CO,El Paso,Hillary Clinton,democrat,108010.0,318967
2016,Colorado,CO,El Paso,Donald Trump,republican,179228.0,318967
2016,Colorado,CO,Fremont,Hillary Clinton,democrat,5297.0,21973
2016,Colorado,CO,Fremont,Donald Trump,republican,15122.0,21973
2016,Colorado,CO,Garfield,Hillary Clinton,democrat,11271.0,26470
2016,Colorado,CO,Garfield,Donald Trump,republican,13132.0,26470
2016,Colorado,CO,Gilpin,Hillary Clinton,democrat,1634.0,3576
2016,Colorado,CO,Gilpin,Donald Trump,republican,1566.0,3576
2016,Colorado,CO,Grand,Hillary Clinton,democrat,3358.0,8588
2016,Colorado,CO,Grand,Donald Trump,republican,4494.0,8588
2016,Colorado,CO,Gunnison,Hillary Clinton,democrat,5128.0,9412
2016,Colorado,CO,Gunnison,Donald Trump,republican,3289.0,9412
2016,Colorado,CO,Hinsdale,Hillary Clinton,democrat,197.0,589
2016,Colorado,CO,Hinsdale,Donald Trump,republican,339.0,589
2016,Colorado,CO,Huerfano,Hillary Clinton,democrat,1633.0,3783
2016,Colorado,CO,Huerfano,Donald Trump,republican,1883.0,3783
2016,Colorado,CO,Jackson,Hillary Clinton,democrat,171.0,861
2016,Colorado,CO,Jackson,Donald Trump,republican,629.0,861
2016,Colorado,CO,Jefferson,Hillary Clinton,democrat,160776.0,328882
2016,Colorado,CO,Jefferson,Donald Trump,republican,138177.0,328882
2016,Colorado,CO,Kiowa,Hillary Clinton,democrat,91.0,855
2016,Colorado,CO,Kiowa,Donald Trump,republican,728.0,855
2016,Colorado,CO,Kit Carson,Hillary Clinton,democrat,536.0,3702
2016,Colorado,CO,Kit Carson,Donald Trump,republican,2967.0,3702
2016,Colorado,CO,Lake,Hillary Clinton,democrat,1616.0,3199
2016,Colorado,CO,Lake,Donald Trump,republican,1270.0,3199
2016,Colorado,CO,La Plata,Hillary Clinton,democrat,15525.0,31150
2016,Colorado,CO,La Plata,Donald Trump,republican,12587.0,31150
2016,Colorado,CO,Larimer,Hillary Clinton,democrat,93113.0,195980
2016,Colorado,CO,Larimer,Donald Trump,republican,83430.0,195980
2016,Colorado,CO,Las Animas,Hillary Clinton,democrat,2650.0,6793
2016,Colorado,CO,Las Animas,Donald Trump,republican,3710.0,6793
2016,Colorado,CO,Lincoln,Hillary Clinton,democrat,409.0,2436
2016,Colorado,CO,Lincoln,Donald Trump,republican,1892.0,2436
2016,Colorado,CO,Logan,Hillary Clinton,democrat,1851.0,9722
2016,Colorado,CO,Logan,Donald Trump,republican,7282.0,9722
2016,Colorado,CO,Mesa,Hillary Clinton,democrat,21729.0,77653
2016,Colorado,CO,Mesa,Donald Trump,republican,49779.0,77653
2016,Colorado,CO,Mineral,Hillary Clinton,democrat,237.0,652
2016,Colorado,CO,Mineral,Donald Trump,republican,344.0,652
2016,Colorado,CO,Moffat,Hillary Clinton,democrat,874.0,6525
2016,Colorado,CO,Moffat,Donald Trump,republican,5305.0,6525
2016,Colorado,CO,Montezuma,Hillary Clinton,democrat,3973.0,12858
2016,Colorado,CO,Montezuma,Donald Trump,republican,7853.0,12858
2016,Colorado,CO,Montrose,Hillary Clinton,democrat,5466.0,21186
2016,Colorado,CO,Montrose,Donald Trump,republican,14382.0,21186
2016,Colorado,CO,Morgan,Hillary Clinton,democrat,3151.0,11960
2016,Colorado,CO,Morgan,Donald Trump,republican,8145.0,11960
2016,Colorado,CO,Otero,Hillary Clinton,democrat,2943.0,8452
2016,Colorado,CO,Otero,Donald Trump,republican,4928.0,8452
2016,Colorado,CO,Ouray,Hillary Clinton,democrat,1697.0,3310
2016,Colorado,CO,Ouray,Donald Trump,republican,1351.0,3310
2016,Colorado,CO,Park,Hillary Clinton,democrat,3421.0,10417
2016,Colorado,CO,Park,Donald Trump,republican,6135.0,10417
2016,Colorado,CO,Phillips,Hillary Clinton,democrat,436.0,2332
2016,Colorado,CO,Phillips,Donald Trump,republican,1791.0,2332
2016,Colorado,CO,Pitkin,Hillary Clinton,democrat,7333.0,10523
2016,Colorado,CO,Pitkin,Donald Trump,republican,2550.0,10523
2016,Colorado,CO,Prowers,Hillary Clinton,democrat,1186.0,5016
2016,Colorado,CO,Prowers,Donald Trump,republican,3531.0,5016
2016,Colorado,CO,Pueblo,Hillary Clinton,democrat,35875.0,78646
2016,Colorado,CO,Pueblo,Donald Trump,republican,36265.0,78646
2016,Colorado,CO,Rio Blanco,Hillary Clinton,democrat,436.0,3450
2016,Colorado,CO,Rio Blanco,Donald Trump,republican,2791.0,3450
2016,Colorado,CO,Rio Grande,Hillary Clinton,democrat,2001.0,5534
2016,Colorado,CO,Rio Grande,Donald Trump,republican,3085.0,5534
2016,Colorado,CO,Routt,Hillary Clinton,democrat,7600.0,13986
2016,Colorado,CO,Routt,Donald Trump,republican,5230.0,13986
2016,Colorado,CO,Saguache,Hillary Clinton,democrat,1417.0,2835
2016,Colorado,CO,Saguache,Donald Trump,republican,1147.0,2835
2016,Colorado,CO,San Juan,Hillary Clinton,democrat,265.0,506
2016,Colorado,CO,San Juan,Donald Trump,republican,215.0,506
2016,Colorado,CO,San Miguel,Hillary Clinton,democrat,2975.0,4329
2016,Colorado,CO,San Miguel,Donald Trump,republican,1033.0,4329
2016,Colorado,CO,Sedgwick,Hillary Clinton,democrat,267.0,1364
2016,Colorado,CO,Sedgwick,Donald Trump,republican,1015.0,1364
2016,Colorado,CO,Summit,Hillary Clinton,democrat,9557.0,16174
2016,Colorado,CO,Summit,Donald Trump,republican,5100.0,16174
2016,Colorado,CO,Teller,Hillary Clinton,democrat,3603.0,14444
2016,Colorado,CO,Teller,Donald Trump,republican,9745.0,14444
2016,Colorado,CO,Washington,Hillary Clinton,democrat,296.0,2733
2016,Colorado,CO,Washington,Donald Trump,republican,2299.0,2733
2016,Colorado,CO,Weld,Hillary Clinton,democrat,46519.0,135428
2016,Colorado,CO,Weld,Donald Trump,republican,76651.0,135428
2016,Colorado,CO,Yuma,Hillary Clinton,democrat,726.0,4791
2016,Colorado,CO,Yuma,Donald Trump,republican,3850.0,4791
2016,Connecticut,CT,Fairfield,Hillary Clinton,democrat,243852.0,421209
2016,Connecticut,CT,Fairfield,Donald Trump,republican,160077.0,421209
2016,Connecticut,CT,Hartford,Hillary Clinton,democrat,240403.0,406864
2016,Connecticut,CT,Hartford,Donald Trump,republican,148173.0,406864
2016,Connecticut,CT,Litchfield,Hillary Clinton,democrat,39775.0,97442
2016,Connecticut,CT,Litchfield,Donald Trump,republican,53051.0,97442
2016,Connecticut,CT,Middlesex,Hillary Clinton,democrat,45357.0,88624
2016,Connecticut,CT,Middlesex,Donald Trump,republican,38867.0,88624
2016,Connecticut,CT,New Haven,Hillary Clinton,democrat,205609.0,379006
2016,Connecticut,CT,New Haven,Donald Trump,republican,159048.0,379006
2016,Connecticut,CT,New London,Hillary Clinton,democrat,62278.0,123528
2016,Connecticut,CT,New London,Donald Trump,republican,54058.0,123528
2016,Connecticut,CT,Tolland,Hillary Clinton,democrat,38506.0,77424
2016,Connecticut,CT,Tolland,Donald Trump,republican,34194.0,77424
2016,Connecticut,CT,Windham,Hillary Clinton,democrat,21792.0,50823
2016,Connecticut,CT,Windham,Donald Trump,republican,25747.0,50823
2016,Delaware,DE,Kent,Hillary Clinton,democrat,33351.0,74598
2016,Delaware,DE,Kent,Donald Trump,republican,36991.0,74598
2016,Delaware,DE,New Castle,Hillary Clinton,democrat,162919.0,262391
2016,Delaware,DE,New Castle,Donald Trump,republican,85525.0,262391
2016,Delaware,DE,Sussex,Hillary Clinton,democrat,39333.0,106008
2016,Delaware,DE,Sussex,Donald Trump,republican,62611.0,106008
2016,District of Columbia,DC,District of Columbia,Hillary Clinton,democrat,282830.0,311268
2016,District of Columbia,DC,District of Columbia,Donald Trump,republican,12723.0,311268
2016,Florida,FL,Alachua,Hillary Clinton,democrat,75820.0,128571
2016,Florida,FL,Alachua,Donald Trump,republican,46834.0,128571
2016,Florida,FL,Baker,Hillary Clinton,democrat,2112.0,12634
2016,Florida,FL,Baker,Donald Trump,republican,10294.0,12634
2016,Florida,FL,Bay,Hillary Clinton,democrat,21797.0,87453
2016,Florida,FL,Bay,Donald Trump,republican,62194.0,87453
2016,Florida,FL,Bradford,Hillary Clinton,democrat,2924.0,12098
2016,Florida,FL,Bradford,Donald Trump,republican,8913.0,12098
2016,Florida,FL,Brevard,Hillary Clinton,democrat,119679.0,314752
2016,Florida,FL,Brevard,Donald Trump,republican,181848.0,314752
2016,Florida,FL,Broward,Hillary Clinton,democrat,553320.0,831951
2016,Florida,FL,Broward,Donald Trump,republican,260951.0,831951
2016,Florida,FL,Calhoun,Hillary Clinton,democrat,1241.0,6081
2016,Florida,FL,Calhoun,Donald Trump,republican,4655.0,6081
2016,Florida,FL,Charlotte,Hillary Clinton,democrat,33445.0,96374
2016,Florida,FL,Charlotte,Donald Trump,republican,60218.0,96374
2016,Florida,FL,Citrus,Hillary Clinton,democrat,22789.0,79700
2016,Florida,FL,Citrus,Donald Trump,republican,54456.0,79700
2016,Florida,FL,Clay,Hillary Clinton,democrat,27822.0,106483
2016,Florida,FL,Clay,Donald Trump,republican,74963.0,106483
2016,Florida,FL,Collier,Hillary Clinton,democrat,61085.0,170789
2016,Florida,FL,Collier,Donald Trump,republican,105423.0,170789
2016,Florida,FL,Columbia,Hillary Clinton,democrat,7601.0,28707
2016,Florida,FL,Columbia,Donald Trump,republican,20368.0,28707
2016,Florida,FL,Desoto,Hillary Clinton,democrat,3781.0,10818
2016,Florida,FL,Desoto,Donald Trump,republican,6778.0,10818
2016,Florida,FL,Dixie,Hillary Clinton,democrat,1270.0,7202
2016,Florida,FL,Dixie,Donald Trump,republican,5822.0,7202
2016,Florida,FL,Duval,Hillary Clinton,democrat,205704.0,432695
2016,Florida,FL,Duval,Donald Trump,republican,211672.0,432695
2016,Florida,FL,Escambia,Hillary Clinton,democrat,57461.0,152469
2016,Florida,FL,Escambia,Donald Trump,republican,88808.0,152469
2016,Florida,FL,Flagler,Hillary Clinton,democrat,22026.0,57503
2016,Florida,FL,Flagler,Donald Trump,republican,33850.0,57503
2016,Florida,FL,Franklin,Hillary Clinton,democrat,1744.0,6015
2016,Florida,FL,Franklin,Donald Trump,republican,4125.0,6015
2016,Florida,FL,Gadsden,Hillary Clinton,democrat,15020.0,22113
2016,Florida,FL,Gadsden,Donald Trump,republican,6728.0,22113
2016,Florida,FL,Gilchrist,Hillary Clinton,democrat,1458.0,8420
2016,Florida,FL,Gilchrist,Donald Trump,republican,6740.0,8420
2016,Florida,FL,Glades,Hillary Clinton,democrat,1271.0,4353
2016,Florida,FL,Glades,Donald Trump,republican,2996.0,4353
2016,Florida,FL,Gulf,Hillary Clinton,democrat,1720.0,7293
2016,Florida,FL,Gulf,Donald Trump,republican,5329.0,7293
2016,Florida,FL,Hamilton,Hillary Clinton,democrat,1904.0,5460
2016,Florida,FL,Hamilton,Donald Trump,republican,3443.0,5460
2016,Florida,FL,Hardee,Hillary Clinton,democrat,2149.0,7583
2016,Florida,FL,Hardee,Donald Trump,republican,5242.0,7583
2016,Florida,FL,Hendry,Hillary Clinton,democrat,4615.0,11115
2016,Florida,FL,Hendry,Donald Trump,republican,6195.0,11115
2016,Florida,FL,Hernando,Hillary Clinton,democrat,31795.0,93796
2016,Florida,FL,Hernando,Donald Trump,republican,58970.0,93796
2016,Florida,FL,Highlands,Hillary Clinton,democrat,14937.0,45686
2016,Florida,FL,Highlands,Donald Trump,republican,29565.0,45686
2016,Florida,FL,Hillsborough,Hillary Clinton,democrat,307896.0,597660
2016,Florida,FL,Hillsborough,Donald Trump,republican,266870.0,597660
2016,Florida,FL,Holmes,Hillary Clinton,democrat,853.0,8514
2016,Florida,FL,Holmes,Donald Trump,republican,7483.0,8514
2016,Florida,FL,Indian River,Hillary Clinton,democrat,29043.0,80009
2016,Florida,FL,Indian River,Donald Trump,republican,48620.0,80009
2016,Florida,FL,Jackson,Hillary Clinton,democrat,6397.0,21041
2016,Florida,FL,Jackson,Donald Trump,republican,14257.0,21041
2016,Florida,FL,Jefferson,Hillary Clinton,democrat,3541.0,7645
2016,Florida,FL,Jefferson,Donald Trump,republican,3930.0,7645
2016,Florida,FL,Lafayette,Hillary Clinton,democrat,518.0,3392
2016,Florida,FL,Lafayette,Donald Trump,republican,2809.0,3392
2016,Florida,FL,Lake,Hillary Clinton,democrat,62838.0,170462
2016,Florida,FL,Lake,Donald Trump,republican,102188.0,170462
2016,Florida,FL,Lee,Hillary Clinton,democrat,124908.0,326420
2016,Florida,FL,Lee,Donald Trump,republican,191551.0,326420
2016,Florida,FL,Leon,Hillary Clinton,democrat,92068.0,152132
2016,Florida,FL,Leon,Donald Trump,republican,53821.0,152132
2016,Florida,FL,Levy,Hillary Clinton,democrat,5101.0,19395
2016,Florida,FL,Levy,Donald Trump,republican,13775.0,19395
2016,Florida,FL,Liberty,Hillary Clinton,democrat,651.0,3296
2016,Florida,FL,Liberty,Donald Trump,republican,2543.0,3296
2016,Florida,FL,Madison,Hillary Clinton,democrat,3526.0,8505
2016,Florida,FL,Madison,Donald Trump,republican,4851.0,8505
2016,Florida,FL,Manatee,Hillary Clinton,democrat,71224.0,178958
2016,Florida,FL,Manatee,Donald Trump,republican,101944.0,178958
2016,Florida,FL,Marion,Hillary Clinton,democrat,62041.0,174700
2016,Florida,FL,Marion,Donald Trump,republican,107833.0,174700
2016,Florida,FL,Martin,Hillary Clinton,democrat,30185.0,85792
2016,Florida,FL,Martin,Donald Trump,republican,53204.0,85792
2016,Florida,FL,Miami-Dade,Hillary Clinton,democrat,624146.0,980204
2016,Florida,FL,Miami-Dade,Donald Trump,republican,333999.0,980204
2016,Florida,FL,Monroe,Hillary Clinton,democrat,18971.0,42478
2016,Florida,FL,Monroe,Donald Trump,republican,21904.0,42478
2016,Florida,FL,Nassau,Hillary Clinton,democrat,10869.0,46607
2016,Florida,FL,Nassau,Donald Trump,republican,34266.0,46607
2016,Florida,FL,Okaloosa,Hillary Clinton,democrat,23780.0,100855
2016,Florida,FL,Okaloosa,Donald Trump,republican,71893.0,100855
2016,Florida,FL,Okeechobee,Hillary Clinton,democrat,3959.0,13653
2016,Florida,FL,Okeechobee,Donald Trump,republican,9356.0,13653
2016,Florida,FL,Orange,Hillary Clinton,democrat,329894.0,546275
2016,Florida,FL,Orange,Donald Trump,republican,195216.0,546275
2016,Florida,FL,Osceola,Hillary Clinton,democrat,85458.0,140206
2016,Florida,FL,Osceola,Donald Trump,republican,50301.0,140206
2016,Florida,FL,Palm Beach,Hillary Clinton,democrat,374673.0,662332
2016,Florida,FL,Palm Beach,Donald Trump,republican,272402.0,662332
2016,Florida,FL,Pasco,Hillary Clinton,democrat,90142.0,241139
2016,Florida,FL,Pasco,Donald Trump,republican,142101.0,241139
2016,Florida,FL,Pinellas,Hillary Clinton,democrat,233701.0,492403
2016,Florida,FL,Pinellas,Donald Trump,republican,239201.0,492403
2016,Florida,FL,Polk,Hillary Clinton,democrat,117433.0,284314
2016,Florida,FL,Polk,Donald Trump,republican,157430.0,284314
2016,Florida,FL,Putnam,Hillary Clinton,democrat,10094.0,33117
2016,Florida,FL,Putnam,Donald Trump,republican,22138.0,33117
2016,Florida,FL,St. Johns,Hillary Clinton,democrat,43099.0,136514
2016,Florida,FL,St. Johns,Donald Trump,republican,88684.0,136514
2016,Florida,FL,St. Lucie,Hillary Clinton,democrat,66881.0,140847
2016,Florida,FL,St. Lucie,Donald Trump,republican,70289.0,140847
2016,Florida,FL,Santa Rosa,Hillary Clinton,democrat,18464.0,87745
2016,Florida,FL,Santa Rosa,Donald Trump,republican,65339.0,87745
2016,Florida,FL,Sarasota,Hillary Clinton,democrat,97870.0,229063
2016,Florida,FL,Sarasota,Donald Trump,republican,124438.0,229063
2016,Florida,FL,Seminole,Hillary Clinton,democrat,105914.0,224896
2016,Florida,FL,Seminole,Donald Trump,republican,109443.0,224896
2016,Florida,FL,Sumter,Hillary Clinton,democrat,22638.0,76665
2016,Florida,FL,Sumter,Donald Trump,republican,52730.0,76665
2016,Florida,FL,Suwannee,Hillary Clinton,democrat,3964.0,18694
2016,Florida,FL,Suwannee,Donald Trump,republican,14287.0,18694
2016,Florida,FL,Taylor,Hillary Clinton,democrat,2152.0,9290
2016,Florida,FL,Taylor,Donald Trump,republican,6930.0,9290
2016,Florida,FL,Union,Hillary Clinton,democrat,1014.0,5694
2016,Florida,FL,Union,Donald Trump,republican,4568.0,5694
2016,Florida,FL,Volusia,Hillary Clinton,democrat,109091.0,260869
2016,Florida,FL,Volusia,Donald Trump,republican,143007.0,260869
2016,Florida,FL,Wakulla,Hillary Clinton,democrat,4348.0,15351
2016,Florida,FL,Wakulla,Donald Trump,republican,10512.0,15351
2016,Florida,FL,Walton,Hillary Clinton,democrat,6876.0,33637
2016,Florida,FL,Walton,Donald Trump,republican,25756.0,33637
2016,Florida,FL,Washington,Hillary Clinton,democrat,2264.0,11156
