County,State,State_Code,Location,Year,Party,Candidate,Candidate_Votes,Total_Votes,County_Pop_2016
Orange,Texas,TX,"Texas, Orange",2016,republican,Donald Trump,25513.0,32000,"84,549"
Palo Pinto,Texas,TX,"Texas, Palo Pinto",2016,democrat,Hillary Clinton,1708.0,10270,"28,125"
Palo Pinto,Texas,TX,"Texas, Palo Pinto",2016,republican,Donald Trump,8284.0,10270,"28,125"
Panola,Texas,TX,"Texas, Panola",2016,democrat,Hillary Clinton,1835.0,10416,"23,419"
Panola,Texas,TX,"Texas, Panola",2016,republican,Donald Trump,8445.0,10416,"23,419"
Parker,Texas,TX,"Texas, Parker",2016,democrat,Hillary Clinton,8344.0,56817,"128,967"
Parker,Texas,TX,"Texas, Parker",2016,republican,Donald Trump,46473.0,56817,"128,967"
Parmer,Texas,TX,"Texas, Parmer",2016,democrat,Hillary Clinton,485.0,2466,"9,762"
Parmer,Texas,TX,"Texas, Parmer",2016,republican,Donald Trump,1915.0,2466,"9,762"
Pecos,Texas,TX,"Texas, Pecos",2016,democrat,Hillary Clinton,1554.0,4185,"15,881"
Pecos,Texas,TX,"Texas, Pecos",2016,republican,Donald Trump,2468.0,4185,"15,881"
Polk,Texas,TX,"Texas, Polk",2016,democrat,Hillary Clinton,4187.0,19852,"47,656"
Polk,Texas,TX,"Texas, Polk",2016,republican,Donald Trump,15176.0,19852,"47,656"
Potter,Texas,TX,"Texas, Potter",2016,democrat,Hillary Clinton,7657.0,28651,"120,632"
Potter,Texas,TX,"Texas, Potter",2016,republican,Donald Trump,19630.0,28651,"120,632"
Presidio,Texas,TX,"Texas, Presidio",2016,democrat,Hillary Clinton,1458.0,2208,"7,156"
Presidio,Texas,TX,"Texas, Presidio",2016,republican,Donald Trump,652.0,2208,"7,156"
Rains,Texas,TX,"Texas, Rains",2016,democrat,Hillary Clinton,628.0,4701,"11,304"
Rains,Texas,TX,"Texas, Rains",2016,republican,Donald Trump,3968.0,4701,"11,304"
Randall,Texas,TX,"Texas, Randall",2016,democrat,Hillary Clinton,8367.0,54305,"132,342"
Randall,Texas,TX,"Texas, Randall",2016,republican,Donald Trump,43462.0,54305,"132,342"
Reagan,Texas,TX,"Texas, Reagan",2016,democrat,Hillary Clinton,167.0,904,"3,726"
Reagan,Texas,TX,"Texas, Reagan",2016,republican,Donald Trump,709.0,904,"3,726"
Real,Texas,TX,"Texas, Real",2016,democrat,Hillary Clinton,262.0,1681,"3,399"
Real,Texas,TX,"Texas, Real",2016,republican,Donald Trump,1382.0,1681,"3,399"
Red River,Texas,TX,"Texas, Red River",2016,democrat,Hillary Clinton,1149.0,5161,"12,179"
Red River,Texas,TX,"Texas, Red River",2016,republican,Donald Trump,3926.0,5161,"12,179"
Reeves,Texas,TX,"Texas, Reeves",2016,democrat,Hillary Clinton,1659.0,3184,"15,229"
Reeves,Texas,TX,"Texas, Reeves",2016,republican,Donald Trump,1417.0,3184,"15,229"
Refugio,Texas,TX,"Texas, Refugio",2016,democrat,Hillary Clinton,1034.0,2948,"7,272"
Refugio,Texas,TX,"Texas, Refugio",2016,republican,Donald Trump,1830.0,2948,"7,272"
Roberts,Texas,TX,"Texas, Roberts",2016,democrat,Hillary Clinton,20.0,554,910
Roberts,Texas,TX,"Texas, Roberts",2016,republican,Donald Trump,524.0,554,910
Robertson,Texas,TX,"Texas, Robertson",2016,democrat,Hillary Clinton,2203.0,7035,"16,804"
Robertson,Texas,TX,"Texas, Robertson",2016,republican,Donald Trump,4668.0,7035,"16,804"
Rockwall,Texas,TX,"Texas, Rockwall",2016,democrat,Hillary Clinton,9655.0,39948,"93,421"
Rockwall,Texas,TX,"Texas, Rockwall",2016,republican,Donald Trump,28451.0,39948,"93,421"
Runnels,Texas,TX,"Texas, Runnels",2016,democrat,Hillary Clinton,453.0,3782,"10,276"
Runnels,Texas,TX,"Texas, Runnels",2016,republican,Donald Trump,3250.0,3782,"10,276"
Rusk,Texas,TX,"Texas, Rusk",2016,democrat,Hillary Clinton,3935.0,18994,"52,892"
Rusk,Texas,TX,"Texas, Rusk",2016,republican,Donald Trump,14675.0,18994,"52,892"
Sabine,Texas,TX,"Texas, Sabine",2016,democrat,Hillary Clinton,614.0,4651,"10,381"
Sabine,Texas,TX,"Texas, Sabine",2016,republican,Donald Trump,3998.0,4651,"10,381"
San Augustine,Texas,TX,"Texas, San Augustine",2016,democrat,Hillary Clinton,910.0,3569,"8,288"
San Augustine,Texas,TX,"Texas, San Augustine",2016,republican,Donald Trump,2622.0,3569,"8,288"
San Jacinto,Texas,TX,"Texas, San Jacinto",2016,democrat,Hillary Clinton,2038.0,10343,"27,732"
San Jacinto,Texas,TX,"Texas, San Jacinto",2016,republican,Donald Trump,8059.0,10343,"27,732"
San Patricio,Texas,TX,"Texas, San Patricio",2016,democrat,Hillary Clinton,7871.0,21656,"67,311"
San Patricio,Texas,TX,"Texas, San Patricio",2016,republican,Donald Trump,13030.0,21656,"67,311"
San Saba,Texas,TX,"Texas, San Saba",2016,democrat,Hillary Clinton,293.0,2357,"5,922"
San Saba,Texas,TX,"Texas, San Saba",2016,republican,Donald Trump,2025.0,2357,"5,922"
Schleicher,Texas,TX,"Texas, Schleicher",2016,democrat,Hillary Clinton,208.0,1059,"3,057"
Schleicher,Texas,TX,"Texas, Schleicher",2016,republican,Donald Trump,821.0,1059,"3,057"
Scurry,Texas,TX,"Texas, Scurry",2016,democrat,Hillary Clinton,733.0,5289,"17,394"
Scurry,Texas,TX,"Texas, Scurry",2016,republican,Donald Trump,4410.0,5289,"17,394"
Shackelford,Texas,TX,"Texas, Shackelford",2016,democrat,Hillary Clinton,103.0,1504,"3,337"
Shackelford,Texas,TX,"Texas, Shackelford",2016,republican,Donald Trump,1378.0,1504,"3,337"
Shelby,Texas,TX,"Texas, Shelby",2016,democrat,Hillary Clinton,1758.0,9086,"25,566"
Shelby,Texas,TX,"Texas, Shelby",2016,republican,Donald Trump,7179.0,9086,"25,566"
Sherman,Texas,TX,"Texas, Sherman",2016,democrat,Hillary Clinton,96.0,935,"3,070"
Sherman,Texas,TX,"Texas, Sherman",2016,republican,Donald Trump,807.0,935,"3,070"
Smith,Texas,TX,"Texas, Smith",2016,democrat,Hillary Clinton,22300.0,84768,"225,161"
Smith,Texas,TX,"Texas, Smith",2016,republican,Donald Trump,58930.0,84768,"225,161"
Somervell,Texas,TX,"Texas, Somervell",2016,democrat,Hillary Clinton,541.0,3897,"8,671"
Somervell,Texas,TX,"Texas, Somervell",2016,republican,Donald Trump,3206.0,3897,"8,671"
Starr,Texas,TX,"Texas, Starr",2016,democrat,Hillary Clinton,9289.0,11740,"63,894"
Starr,Texas,TX,"Texas, Starr",2016,republican,Donald Trump,2224.0,11740,"63,894"
Stephens,Texas,TX,"Texas, Stephens",2016,democrat,Hillary Clinton,348.0,3461,"9,377"
Stephens,Texas,TX,"Texas, Stephens",2016,republican,Donald Trump,3034.0,3461,"9,377"
Sterling,Texas,TX,"Texas, Sterling",2016,democrat,Hillary Clinton,70.0,633,"1,339"
Sterling,Texas,TX,"Texas, Sterling",2016,republican,Donald Trump,549.0,633,"1,339"
Stonewall,Texas,TX,"Texas, Stonewall",2016,democrat,Hillary Clinton,135.0,701,"1,401"
Stonewall,Texas,TX,"Texas, Stonewall",2016,republican,Donald Trump,555.0,701,"1,401"
Sutton,Texas,TX,"Texas, Sutton",2016,democrat,Hillary Clinton,313.0,1416,"3,886"
Sutton,Texas,TX,"Texas, Sutton",2016,republican,Donald Trump,1075.0,1416,"3,886"
Swisher,Texas,TX,"Texas, Swisher",2016,democrat,Hillary Clinton,462.0,2204,"7,428"
Swisher,Texas,TX,"Texas, Swisher",2016,republican,Donald Trump,1671.0,2204,"7,428"
Tarrant,Texas,TX,"Texas, Tarrant",2016,democrat,Hillary Clinton,288392.0,668514,"2,023,556"
Tarrant,Texas,TX,"Texas, Tarrant",2016,republican,Donald Trump,345921.0,668514,"2,023,556"
Taylor,Texas,TX,"Texas, Taylor",2016,democrat,Hillary Clinton,10085.0,45759,"136,257"
Taylor,Texas,TX,"Texas, Taylor",2016,republican,Donald Trump,33250.0,45759,"136,257"
Terrell,Texas,TX,"Texas, Terrell",2016,democrat,Hillary Clinton,140.0,438,818
Terrell,Texas,TX,"Texas, Terrell",2016,republican,Donald Trump,288.0,438,818
Terry,Texas,TX,"Texas, Terry",2016,democrat,Hillary Clinton,753.0,3355,"12,770"
Terry,Texas,TX,"Texas, Terry",2016,republican,Donald Trump,2459.0,3355,"12,770"
Throckmorton,Texas,TX,"Texas, Throckmorton",2016,democrat,Hillary Clinton,84.0,808,"1,537"
Throckmorton,Texas,TX,"Texas, Throckmorton",2016,republican,Donald Trump,715.0,808,"1,537"
Titus,Texas,TX,"Texas, Titus",2016,democrat,Hillary Clinton,2597.0,9419,"32,463"
Titus,Texas,TX,"Texas, Titus",2016,republican,Donald Trump,6511.0,9419,"32,463"
Tom Green,Texas,TX,"Texas, Tom Green",2016,democrat,Hillary Clinton,9173.0,38479,"117,634"
Tom Green,Texas,TX,"Texas, Tom Green",2016,republican,Donald Trump,27494.0,38479,"117,634"
Travis,Texas,TX,"Texas, Travis",2016,democrat,Hillary Clinton,308260.0,468720,"1,206,110"
Travis,Texas,TX,"Texas, Travis",2016,republican,Donald Trump,127209.0,468720,"1,206,110"
Trinity,Texas,TX,"Texas, Trinity",2016,democrat,Hillary Clinton,1154.0,5985,"14,543"
Trinity,Texas,TX,"Texas, Trinity",2016,republican,Donald Trump,4737.0,5985,"14,543"
Tyler,Texas,TX,"Texas, Tyler",2016,democrat,Hillary Clinton,1248.0,8016,"21,423"
Tyler,Texas,TX,"Texas, Tyler",2016,republican,Donald Trump,6624.0,8016,"21,423"
Upshur,Texas,TX,"Texas, Upshur",2016,democrat,Hillary Clinton,2380.0,16013,"40,771"
Upshur,Texas,TX,"Texas, Upshur",2016,republican,Donald Trump,13209.0,16013,"40,771"
Upton,Texas,TX,"Texas, Upton",2016,democrat,Hillary Clinton,286.0,1347,"3,690"
Upton,Texas,TX,"Texas, Upton",2016,republican,Donald Trump,1007.0,1347,"3,690"
Uvalde,Texas,TX,"Texas, Uvalde",2016,democrat,Hillary Clinton,3867.0,8964,"27,081"
Uvalde,Texas,TX,"Texas, Uvalde",2016,republican,Donald Trump,4835.0,8964,"27,081"
Val Verde,Texas,TX,"Texas, Val Verde",2016,democrat,Hillary Clinton,6964.0,13617,"48,911"
Val Verde,Texas,TX,"Texas, Val Verde",2016,republican,Donald Trump,5890.0,13617,"48,911"
Van Zandt,Texas,TX,"Texas, Van Zandt",2016,democrat,Hillary Clinton,2799.0,21890,"54,367"
Van Zandt,Texas,TX,"Texas, Van Zandt",2016,republican,Donald Trump,18473.0,21890,"54,367"
Victoria,Texas,TX,"Texas, Victoria",2016,democrat,Hillary Clinton,8866.0,31123,"92,402"
Victoria,Texas,TX,"Texas, Victoria",2016,republican,Donald Trump,21275.0,31123,"92,402"
Walker,Texas,TX,"Texas, Walker",2016,democrat,Hillary Clinton,6091.0,19796,"71,845"
Walker,Texas,TX,"Texas, Walker",2016,republican,Donald Trump,12884.0,19796,"71,845"
Waller,Texas,TX,"Texas, Waller",2016,democrat,Hillary Clinton,5748.0,16784,"50,046"
Waller,Texas,TX,"Texas, Waller",2016,republican,Donald Trump,10531.0,16784,"50,046"
Ward,Texas,TX,"Texas, Ward",2016,democrat,Hillary Clinton,783.0,3445,"11,571"
Ward,Texas,TX,"Texas, Ward",2016,republican,Donald Trump,2547.0,3445,"11,571"
Washington,Texas,TX,"Texas, Washington",2016,democrat,Hillary Clinton,3382.0,14828,"34,740"
Washington,Texas,TX,"Texas, Washington",2016,republican,Donald Trump,10945.0,14828,"34,740"
Webb,Texas,TX,"Texas, Webb",2016,democrat,Hillary Clinton,42307.0,56905,"272,301"
Webb,Texas,TX,"Texas, Webb",2016,republican,Donald Trump,12947.0,56905,"272,301"
Wharton,Texas,TX,"Texas, Wharton",2016,democrat,Hillary Clinton,4238.0,14732,"41,609"
Wharton,Texas,TX,"Texas, Wharton",2016,republican,Donald Trump,10149.0,14732,"41,609"
Wheeler,Texas,TX,"Texas, Wheeler",2016,democrat,Hillary Clinton,194.0,2306,"5,518"
Wheeler,Texas,TX,"Texas, Wheeler",2016,republican,Donald Trump,2087.0,2306,"5,518"
Wichita,Texas,TX,"Texas, Wichita",2016,democrat,Hillary Clinton,8770.0,38119,"131,295"
Wichita,Texas,TX,"Texas, Wichita",2016,republican,Donald Trump,27631.0,38119,"131,295"
Wilbarger,Texas,TX,"Texas, Wilbarger",2016,democrat,Hillary Clinton,809.0,4105,"12,880"
Wilbarger,Texas,TX,"Texas, Wilbarger",2016,republican,Donald Trump,3166.0,4105,"12,880"
Willacy,Texas,TX,"Texas, Willacy",2016,democrat,Hillary Clinton,3422.0,5095,"21,761"
Willacy,Texas,TX,"Texas, Willacy",2016,republican,Donald Trump,1547.0,5095,"21,761"
Williamson,Texas,TX,"Texas, Williamson",2016,democrat,Hillary Clinton,84468.0,203081,"527,622"
Williamson,Texas,TX,"Texas, Williamson",2016,republican,Donald Trump,104175.0,203081,"527,622"
Wilson,Texas,TX,"Texas, Wilson",2016,democrat,Hillary Clinton,4790.0,19432,"48,212"
Wilson,Texas,TX,"Texas, Wilson",2016,republican,Donald Trump,13998.0,19432,"48,212"
Winkler,Texas,TX,"Texas, Winkler",2016,democrat,Hillary Clinton,420.0,1876,"7,915"
Winkler,Texas,TX,"Texas, Winkler",2016,republican,Donald Trump,1403.0,1876,"7,915"
Wise,Texas,TX,"Texas, Wise",2016,democrat,Hillary Clinton,3412.0,24776,"64,478"
Wise,Texas,TX,"Texas, Wise",2016,republican,Donald Trump,20670.0,24776,"64,478"
Wood,Texas,TX,"Texas, Wood",2016,democrat,Hillary Clinton,2630.0,18727,"43,753"
Wood,Texas,TX,"Texas, Wood",2016,republican,Donald Trump,15700.0,18727,"43,753"
Yoakum,Texas,TX,"Texas, Yoakum",2016,democrat,Hillary Clinton,426.0,2303,"8,652"
Yoakum,Texas,TX,"Texas, Yoakum",2016,republican,Donald Trump,1797.0,2303,"8,652"
Young,Texas,TX,"Texas, Young",2016,democrat,Hillary Clinton,876.0,7707,"18,098"
Young,Texas,TX,"Texas, Young",2016,republican,Donald Trump,6601.0,7707,"18,098"
Zapata,Texas,TX,"Texas, Zapata",2016,democrat,Hillary Clinton,2063.0,3142,"14,446"
Zapata,Texas,TX,"Texas, Zapata",2016,republican,Donald Trump,1029.0,3142,"14,446"
Zavala,Texas,TX,"Texas, Zavala",2016,democrat,Hillary Clinton,2636.0,3396,"12,121"
Zavala,Texas,TX,"Texas, Zavala",2016,republican,Donald Trump,694.0,3396,"12,121"
Beaver,Utah,UT,"Utah, Beaver",2016,democrat,Hillary Clinton,264.0,2491,"6,478"
Beaver,Utah,UT,"Utah, Beaver",2016,republican,Donald Trump,1838.0,2491,"6,478"
Box Elder,Utah,UT,"Utah, Box Elder",2016,democrat,Hillary Clinton,2282.0,19735,"52,975"
Box Elder,Utah,UT,"Utah, Box Elder",2016,republican,Donald Trump,12230.0,19735,"52,975"
Cache,Utah,UT,"Utah, Cache",2016,democrat,Hillary Clinton,8563.0,46157,"122,201"
Cache,Utah,UT,"Utah, Cache",2016,republican,Donald Trump,21139.0,46157,"122,201"
Carbon,Utah,UT,"Utah, Carbon",2016,democrat,Hillary Clinton,1717.0,7952,"20,324"
Carbon,Utah,UT,"Utah, Carbon",2016,republican,Donald Trump,5275.0,7952,"20,324"
Daggett,Utah,UT,"Utah, Daggett",2016,democrat,Hillary Clinton,77.0,474,"1,076"
Daggett,Utah,UT,"Utah, Daggett",2016,republican,Donald Trump,331.0,474,"1,076"
Davis,Utah,UT,"Utah, Davis",2016,democrat,Hillary Clinton,28776.0,138411,"341,000"
Davis,Utah,UT,"Utah, Davis",2016,republican,Donald Trump,62219.0,138411,"341,000"
Duchesne,Utah,UT,"Utah, Duchesne",2016,democrat,Hillary Clinton,500.0,6942,"20,242"
Duchesne,Utah,UT,"Utah, Duchesne",2016,republican,Donald Trump,5508.0,6942,"20,242"
Emery,Utah,UT,"Utah, Emery",2016,democrat,Hillary Clinton,380.0,4289,"10,206"
Emery,Utah,UT,"Utah, Emery",2016,republican,Donald Trump,3425.0,4289,"10,206"
Garfield,Utah,UT,"Utah, Garfield",2016,democrat,Hillary Clinton,358.0,2344,"4,952"
Garfield,Utah,UT,"Utah, Garfield",2016,republican,Donald Trump,1606.0,2344,"4,952"
Grand,Utah,UT,"Utah, Grand",2016,democrat,Hillary Clinton,1960.0,4533,"9,622"
Grand,Utah,UT,"Utah, Grand",2016,republican,Donald Trump,1975.0,4533,"9,622"
Iron,Utah,UT,"Utah, Iron",2016,democrat,Hillary Clinton,2450.0,17654,"49,676"
Iron,Utah,UT,"Utah, Iron",2016,republican,Donald Trump,11561.0,17654,"49,676"
Juab,Utah,UT,"Utah, Juab",2016,democrat,Hillary Clinton,442.0,4177,"11,016"
Juab,Utah,UT,"Utah, Juab",2016,republican,Donald Trump,2827.0,4177,"11,016"
Kane,Utah,UT,"Utah, Kane",2016,democrat,Hillary Clinton,741.0,3505,"7,297"
Kane,Utah,UT,"Utah, Kane",2016,republican,Donald Trump,2265.0,3505,"7,297"
Millard,Utah,UT,"Utah, Millard",2016,democrat,Hillary Clinton,431.0,5242,"12,655"
Millard,Utah,UT,"Utah, Millard",2016,republican,Donald Trump,3860.0,5242,"12,655"
Morgan,Utah,UT,"Utah, Morgan",2016,democrat,Hillary Clinton,577.0,5192,"11,370"
Morgan,Utah,UT,"Utah, Morgan",2016,republican,Donald Trump,3188.0,5192,"11,370"
Piute,Utah,UT,"Utah, Piute",2016,democrat,Hillary Clinton,47.0,729,"1,459"
Piute,Utah,UT,"Utah, Piute",2016,republican,Donald Trump,626.0,729,"1,459"
Rich,Utah,UT,"Utah, Rich",2016,democrat,Hillary Clinton,104.0,1109,"2,313"
Rich,Utah,UT,"Utah, Rich",2016,republican,Donald Trump,797.0,1109,"2,313"
Salt Lake,Utah,UT,"Utah, Salt Lake",2016,democrat,Hillary Clinton,175863.0,418868,"1,120,109"
Salt Lake,Utah,UT,"Utah, Salt Lake",2016,republican,Donald Trump,138043.0,418868,"1,120,109"
San Juan,Utah,UT,"Utah, San Juan",2016,democrat,Hillary Clinton,2042.0,5447,"15,329"
San Juan,Utah,UT,"Utah, San Juan",2016,republican,Donald Trump,2645.0,5447,"15,329"
Sanpete,Utah,UT,"Utah, Sanpete",2016,democrat,Hillary Clinton,1061.0,10164,"29,232"
Sanpete,Utah,UT,"Utah, Sanpete",2016,republican,Donald Trump,6673.0,10164,"29,232"
Sevier,Utah,UT,"Utah, Sevier",2016,democrat,Hillary Clinton,695.0,8654,"21,131"
Sevier,Utah,UT,"Utah, Sevier",2016,republican,Donald Trump,6740.0,8654,"21,131"
Summit,Utah,UT,"Utah, Summit",2016,democrat,Hillary Clinton,10503.0,20641,"40,512"
Summit,Utah,UT,"Utah, Summit",2016,republican,Donald Trump,7333.0,20641,"40,512"
Tooele,Utah,UT,"Utah, Tooele",2016,democrat,Hillary Clinton,4573.0,21829,"64,612"
Tooele,Utah,UT,"Utah, Tooele",2016,republican,Donald Trump,11169.0,21829,"64,612"
Uintah,Utah,UT,"Utah, Uintah",2016,democrat,Hillary Clinton,995.0,12797,"36,264"
Uintah,Utah,UT,"Utah, Uintah",2016,republican,Donald Trump,9810.0,12797,"36,264"
Utah,Utah,UT,"Utah, Utah",2016,democrat,Hillary Clinton,28522.0,201551,"590,288"
Utah,Utah,UT,"Utah, Utah",2016,republican,Donald Trump,102182.0,201551,"590,288"
Wasatch,Utah,UT,"Utah, Wasatch",2016,democrat,Hillary Clinton,3063.0,12120,"30,375"
Wasatch,Utah,UT,"Utah, Wasatch",2016,republican,Donald Trump,6115.0,12120,"30,375"
Washington,Utah,UT,"Utah, Washington",2016,democrat,Hillary Clinton,10288.0,61963,"159,352"
Washington,Utah,UT,"Utah, Washington",2016,republican,Donald Trump,42650.0,61963,"159,352"
Wayne,Utah,UT,"Utah, Wayne",2016,democrat,Hillary Clinton,271.0,1421,"2,671"
Wayne,Utah,UT,"Utah, Wayne",2016,republican,Donald Trump,966.0,1421,"2,671"
Weber,Utah,UT,"Utah, Weber",2016,democrat,Hillary Clinton,23131.0,85039,"247,131"
Weber,Utah,UT,"Utah, Weber",2016,republican,Donald Trump,40235.0,85039,"247,131"
Addison,Vermont,VT,"Vermont, Addison",2016,democrat,Hillary Clinton,11219.0,19031,"36,931"
Addison,Vermont,VT,"Vermont, Addison",2016,republican,Donald Trump,5297.0,19031,"36,931"
Bennington,Vermont,VT,"Vermont, Bennington",2016,democrat,Hillary Clinton,9539.0,17381,"35,911"
Bennington,Vermont,VT,"Vermont, Bennington",2016,republican,Donald Trump,5925.0,17381,"35,911"
Caledonia,Vermont,VT,"Vermont, Caledonia",2016,democrat,Hillary Clinton,6445.0,14075,"30,154"
Caledonia,Vermont,VT,"Vermont, Caledonia",2016,republican,Donald Trump,5534.0,14075,"30,154"
Chittenden,Vermont,VT,"Vermont, Chittenden",2016,democrat,Hillary Clinton,54814.0,83418,"161,563"
Chittenden,Vermont,VT,"Vermont, Chittenden",2016,republican,Donald Trump,18601.0,83418,"161,563"
Essex,Vermont,VT,"Vermont, Essex",2016,democrat,Hillary Clinton,1019.0,2925,"6,224"
Essex,Vermont,VT,"Vermont, Essex",2016,republican,Donald Trump,1506.0,2925,"6,224"
Franklin,Vermont,VT,"Vermont, Franklin",2016,democrat,Hillary Clinton,9351.0,21411,"48,963"
Franklin,Vermont,VT,"Vermont, Franklin",2016,republican,Donald Trump,8752.0,21411,"48,963"
Grand Isle,Vermont,VT,"Vermont, Grand Isle",2016,democrat,Hillary Clinton,2094.0,4110,"6,921"
Grand Isle,Vermont,VT,"Vermont, Grand Isle",2016,republican,Donald Trump,1487.0,4110,"6,921"
Lamoille,Vermont,VT,"Vermont, Lamoille",2016,democrat,Hillary Clinton,7241.0,12762,"25,331"
Lamoille,Vermont,VT,"Vermont, Lamoille",2016,republican,Donald Trump,3570.0,12762,"25,331"
Orange,Vermont,VT,"Vermont, Orange",2016,democrat,Hillary Clinton,7541.0,14649,"28,908"
Orange,Vermont,VT,"Vermont, Orange",2016,republican,Donald Trump,5007.0,14649,"28,908"
Orleans,Vermont,VT,"Vermont, Orleans",2016,democrat,Hillary Clinton,5185.0,12047,"26,766"
Orleans,Vermont,VT,"Vermont, Orleans",2016,republican,Donald Trump,5159.0,12047,"26,766"
Rutland,Vermont,VT,"Vermont, Rutland",2016,democrat,Hillary Clinton,13635.0,29619,"59,122"
Rutland,Vermont,VT,"Vermont, Rutland",2016,republican,Donald Trump,12479.0,29619,"59,122"
Washington,Vermont,VT,"Vermont, Washington",2016,democrat,Hillary Clinton,18594.0,31086,"58,355"
Washington,Vermont,VT,"Vermont, Washington",2016,republican,Donald Trump,7993.0,31086,"58,355"
Windham,Vermont,VT,"Vermont, Windham",2016,democrat,Hillary Clinton,14340.0,22635,"43,163"
Windham,Vermont,VT,"Vermont, Windham",2016,republican,Donald Trump,5454.0,22635,"43,163"
Windsor,Vermont,VT,"Vermont, Windsor",2016,democrat,Hillary Clinton,17556.0,29928,"55,345"
Windsor,Vermont,VT,"Vermont, Windsor",2016,republican,Donald Trump,8605.0,29928,"55,345"
Accomack,Virginia,VA,"Virginia, Accomack",2016,democrat,Hillary Clinton,6740.0,15818,"32,871"
Accomack,Virginia,VA,"Virginia, Accomack",2016,republican,Donald Trump,8583.0,15818,"32,871"
Albemarle,Virginia,VA,"Virginia, Albemarle",2016,democrat,Hillary Clinton,33345.0,56726,"106,431"
Albemarle,Virginia,VA,"Virginia, Albemarle",2016,republican,Donald Trump,19259.0,56726,"106,431"
Alleghany,Virginia,VA,"Virginia, Alleghany",2016,democrat,Hillary Clinton,2166.0,7325,"15,387"
Alleghany,Virginia,VA,"Virginia, Alleghany",2016,republican,Donald Trump,4874.0,7325,"15,387"
Amelia,Virginia,VA,"Virginia, Amelia",2016,democrat,Hillary Clinton,2128.0,7040,"12,801"
Amelia,Virginia,VA,"Virginia, Amelia",2016,republican,Donald Trump,4708.0,7040,"12,801"
Amherst,Virginia,VA,"Virginia, Amherst",2016,democrat,Hillary Clinton,5057.0,15396,"31,887"
Amherst,Virginia,VA,"Virginia, Amherst",2016,republican,Donald Trump,9719.0,15396,"31,887"
Appomattox,Virginia,VA,"Virginia, Appomattox",2016,democrat,Hillary Clinton,2023.0,8011,"15,528"
Appomattox,Virginia,VA,"Virginia, Appomattox",2016,republican,Donald Trump,5715.0,8011,"15,528"
Arlington,Virginia,VA,"Virginia, Arlington",2016,democrat,Hillary Clinton,92016.0,121356,"231,259"
Arlington,Virginia,VA,"Virginia, Arlington",2016,republican,Donald Trump,20186.0,121356,"231,259"
Augusta,Virginia,VA,"Virginia, Augusta",2016,democrat,Hillary Clinton,8177.0,36343,"74,834"
Augusta,Virginia,VA,"Virginia, Augusta",2016,republican,Donald Trump,26163.0,36343,"74,834"
Bath,Virginia,VA,"Virginia, Bath",2016,democrat,Hillary Clinton,603.0,2253,"4,409"
Bath,Virginia,VA,"Virginia, Bath",2016,republican,Donald Trump,1548.0,2253,"4,409"
Bedford,Virginia,VA,"Virginia, Bedford",2016,democrat,Hillary Clinton,9768.0,42525,"77,993"
Bedford,Virginia,VA,"Virginia, Bedford",2016,republican,Donald Trump,30659.0,42525,"77,993"
Bland,Virginia,VA,"Virginia, Bland",2016,democrat,Hillary Clinton,453.0,3139,"6,472"
Bland,Virginia,VA,"Virginia, Bland",2016,republican,Donald Trump,2573.0,3139,"6,472"
Botetourt,Virginia,VA,"Virginia, Botetourt",2016,democrat,Hillary Clinton,4494.0,18739,"33,252"
Botetourt,Virginia,VA,"Virginia, Botetourt",2016,republican,Donald Trump,13375.0,18739,"33,252"
Brunswick,Virginia,VA,"Virginia, Brunswick",2016,democrat,Hillary Clinton,4481.0,7669,"16,618"
Brunswick,Virginia,VA,"Virginia, Brunswick",2016,republican,Donald Trump,3046.0,7669,"16,618"
Buchanan,Virginia,VA,"Virginia, Buchanan",2016,democrat,Hillary Clinton,1721.0,9247,"22,212"
Buchanan,Virginia,VA,"Virginia, Buchanan",2016,republican,Donald Trump,7296.0,9247,"22,212"
Buckingham,Virginia,VA,"Virginia, Buckingham",2016,democrat,Hillary Clinton,3128.0,7295,"17,051"
Buckingham,Virginia,VA,"Virginia, Buckingham",2016,republican,Donald Trump,3950.0,7295,"17,051"
Campbell,Virginia,VA,"Virginia, Campbell",2016,democrat,Hillary Clinton,6664.0,27535,"55,419"
Campbell,Virginia,VA,"Virginia, Campbell",2016,republican,Donald Trump,19551.0,27535,"55,419"
Caroline,Virginia,VA,"Virginia, Caroline",2016,democrat,Hillary Clinton,6432.0,14863,"30,099"
Caroline,Virginia,VA,"Virginia, Caroline",2016,republican,Donald Trump,7147.0,14863,"30,099"
Carroll,Virginia,VA,"Virginia, Carroll",2016,democrat,Hillary Clinton,2559.0,13668,"29,789"
Carroll,Virginia,VA,"Virginia, Carroll",2016,republican,Donald Trump,10663.0,13668,"29,789"
Charles City,Virginia,VA,"Virginia, Charles City",2016,democrat,Hillary Clinton,2496.0,4107,"7,034"
Charles City,Virginia,VA,"Virginia, Charles City",2016,republican,Donald Trump,1476.0,4107,"7,034"
Charlotte,Virginia,VA,"Virginia, Charlotte",2016,democrat,Hillary Clinton,2155.0,5808,"12,119"
Charlotte,Virginia,VA,"Virginia, Charlotte",2016,republican,Donald Trump,3479.0,5808,"12,119"
Chesterfield,Virginia,VA,"Virginia, Chesterfield",2016,democrat,Hillary Clinton,81074.0,176461,"338,479"
Chesterfield,Virginia,VA,"Virginia, Chesterfield",2016,republican,Donald Trump,85045.0,176461,"338,479"
